Compound_identifier	original_name	clean_name	cid	Freq	InChI	InChIKey	WIKIDATA_ID IMAGE1	IMAGE2D	IMAGE3D
C2637	7-ethyl-7-tridecanol	7-ethyl-7-tridecanol	588528	1	InChI=1S/C15H32O/c1-4-7-9-11-13-15(16,6-3)14-12-10-8-5-2/h16H,4-14H2,1-3H3	NJGNRXAIIJODKD-UHFFFAOYSA-N	NA
C4449	epishyobunone	epishyobunone	591309	4	InChI=1S/C15H24O/c1-7-15(6)9-8-12(10(2)3)14(16)13(15)11(4)5/h7,10,12-13H,1,4,8-9H2,2-3,5-6H3	GWHRSRIPLDHJHR-UHFFFAOYSA-N	NA
C532	epizonarene	epizonarene	595385	1	InChI=1S/C15H24/c1-10(2)13-8-6-12(4)14-7-5-11(3)9-15(13)14/h9-10,12,14H,5-8H2,1-4H3	FIAKMTRUEKZMNO-UHFFFAOYSA-N	NA
C3770	chavibetol	chavibetol	596375	7	InChI=1S/C10H12O2/c1-3-4-8-5-6-10(12-2)9(11)7-8/h3,5-7,11H,1,4H2,2H3	NPBVQXIMTZKSBA-UHFFFAOYSA-N	Q2961728
C5127	isolongifolen-5-one	isolongifolen-5-one	600416	1	InChI=1S/C15H22O/c1-13(2)7-5-6-11-14(3,4)10-8-12(16)15(11,13)9-10/h6,10H,5,7-9H2,1-4H3	HJIXDFZKWWWXSC-UHFFFAOYSA-N	NA
C2562	6-methoxyelemicin	6-methoxyelemicin	617233	1	InChI=1S/C13H18O4/c1-6-7-9-8-10(14-2)12(16-4)13(17-5)11(9)15-3/h6,8H,1,7H2,2-5H3	HRAXJWRHSUTMCS-UHFFFAOYSA-N	Q27138694
C6312	sandaracopimarinal	sandaracopimarinal	620819	3	InChI=1S/C20H30O/c1-5-18(2)12-9-16-15(13-18)7-8-17-19(3,14-21)10-6-11-20(16,17)4/h5,13-14,16-17H,1,6-12H2,2-4H3	JKBKXKTXDKYEOR-UHFFFAOYSA-N	NA
C4644	furanodiene	furanodiene	636458	2	InChI=1S/C15H20O/c1-11-5-4-6-12(2)9-15-14(8-7-11)13(3)10-16-15/h6-7,10H,4-5,8-9H2,1-3H3/b11-7+,12-6+	VMDXHYHOJPKFEK-IAVOFVOCSA-N	NA
C6142	petasitene	petasitene	636697	5	InChI=1S/C15H24/c1-10(2)13-7-8-14(3)11-5-6-12(9-11)15(13,14)4/h7,10-12H,5-6,8-9H2,1-4H3/t11-,12+,14+,15+/m0/s1	ZGKPBXWQOYDEMA-CTHBEMJXSA-N	NA
C4662	gamma-asarone	gamma-asarone	636750	2	InChI=1S/C12H16O3/c1-5-6-9-7-11(14-3)12(15-4)8-10(9)13-2/h5,7-8H,1,6H2,2-4H3	AUNAUZZQBAIQFJ-UHFFFAOYSA-N	Q27155291
C930	(e)-asarone	(E)-asarone	636822	4	InChI=1S/C12H16O3/c1-5-6-9-7-11(14-3)12(15-4)8-10(9)13-2/h5-8H,1-4H3/b6-5+	RKFAZBXYICVSKP-AATRIKPKSA-N	Q419658
C27	(e)-cinnamaldehyde	(E)-cinnamaldehyde	637511	13	InChI=1S/C9H8O/c10-8-4-7-9-5-2-1-3-6-9/h1-8H/b7-4+	KJPRLNWUNMBNBZ-QPJJXVBHSA-N	Q204036
C1020	(e)-oleic acid	(E)-oleic acid	637517	5	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9+	ZQPPMHVWECSIRJ-MDZDMXLPSA-N	Q413491
C764	(-)-alpha-thujene	(-)-alpha-thujene	637518	1	InChI=1S/C10H16/c1-7(2)10-5-4-8(3)9(10)6-10/h4,7,9H,5-6H2,1-3H3/t9-,10-/m1/s1	KQAZVFVOEIRWHN-NXEZZACHSA-N	Q27121815
C35	(e)-methyl cinnamate	(E)-methyl cinnamate	637520	36	InChI=1S/C10H10O2/c1-12-10(11)8-7-9-5-3-2-4-6-9/h2-8H,1H3/b8-7+	CCRCUPLGCSFEDV-BQYQJAHWSA-N	Q204178
C642	hexyl tiglate	hexyl tiglate	637523	33	InChI=1S/C11H20O2/c1-4-6-7-8-9-13-11(12)10(3)5-2/h5H,4,6-9H2,1-3H3/b10-5+	JTCIUOKKVACNCK-BJMVGYQFSA-N	Q63409164
C927	(e)-anethol	(E)-anethol	637563	5	InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3-8H,1-2H3/b4-3+	RUVINXPYWBROJD-ONEGZZNKSA-N	Q255564
C977	(e)-geraniol	(E)-geraniol	637566	1	InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7+	GLZPCOQZEFWAFX-JXMROGBWSA-N	Q410836
C971	(e)-ethyl cinnamate	(E)-ethyl cinnamate	637758	4	InChI=1S/C11H12O2/c1-2-13-11(12)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3/b9-8+	KBEBGUQPQBELIU-CMDGGOBGSA-N	Q204182
C36	(e)-methyl isoeugenol	(E)-methyl isoeugenol	637776	32	InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4-8H,1-3H3/b5-4+	NNWHUJCUHAELCL-SNAWJCMRSA-N	Q10858039
C5201	isosafrol	isosafrol	637796	1	InChI=1S/C10H10O2/c1-2-3-8-4-5-9-10(6-8)12-7-11-9/h2-6H,7H2,1H3/b3-2+	VHVOLFRBFDOUSH-NSCUHMNNSA-N	Q1088741
C907	(e)-3-penten-2-one	(E)-3-penten-2-one	637920	2	InChI=1S/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3/b4-3+	LABTWGUMFABVFG-ONEGZZNKSA-N	Q27161739
C966	(e)-citral	(E)-citral	638011	2	InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7+	WTEVQBCEXWBHNA-JXMROGBWSA-N	Q410888
C23	(e)-beta-ionone	(E)-beta-ionone	638014	153	InChI=1S/C13H20O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h7-8H,5-6,9H2,1-4H3/b8-7+	PSQYTAPXSHCGMF-BQYQJAHWSA-N	Q27114873
C6443	squalene	squalene	638072	11	InChI=1S/C30H50/c1-25(2)15-11-19-29(7)23-13-21-27(5)17-9-10-18-28(6)22-14-24-30(8)20-12-16-26(3)4/h15-18,23-24H,9-14,19-22H2,1-8H3/b27-17+,28-18+,29-23+,30-24+	YYGNTYWPHWGJRM-AAJYLUCBSA-N	Q407560
C5467	methyl (e)-2-butenoate	methyl (E)-2-butenoate	638132	1	InChI=1S/C5H8O2/c1-3-4-5(6)7-2/h3-4H,1-2H3/b4-3+	MCVVUJPXSBQTRZ-ONEGZZNKSA-N	Q1141622
C2397	4-methoxycinnamaldehyde	4-methoxycinnamaldehyde	641294	11	InChI=1S/C10H10O2/c1-12-10-6-4-9(5-7-10)3-2-8-11/h2-8H,1H3/b3-2+	AXCXHFKZHDEKTP-NSCUHMNNSA-N	Q15410215
C5820	o-methoxy cinnamaldehyde	o-methoxy cinnamaldehyde	641298	1	InChI=1S/C10H10O2/c1-12-10-7-3-2-5-9(10)6-4-8-11/h2-8H,1H3/b6-4+	KKVZAVRSVHUSPL-GQCTYLIASA-N	Q27257183
C2418	4-methyleneisophorone	4-methyleneisophorone	641351	1	InChI=1S/C10H14O/c1-7-5-9(11)6-10(3,4)8(7)2/h5H,2,6H2,1,3-4H3	MCGQFKNFKWPWAA-UHFFFAOYSA-N	NA
C1284	(z)-lachnophyllum ester	(Z)-lachnophyllum ester	642290	6	InChI=1S/C11H12O2/c1-3-4-5-6-7-8-9-10-11(12)13-2/h9-10H,3-4H2,1-2H3/b10-9+	LWONXTYZMYZRSU-MDZDMXLPSA-N	Q27107153
C1145	(z)-3-butylidenephthalide	(Z)-3-butylidenephthalide	642376	8	InChI=1S/C12H12O2/c1-2-3-8-11-9-6-4-5-7-10(9)12(13)14-11/h4-8H,2-3H2,1H3/b11-8-	WMBOCUXXNSOQHM-FLIBITNWSA-N	Q27136726
C6601	trans-abienol	trans-abienol	643003	1	InChI=1S/C20H34O/c1-7-15(2)9-10-17-19(5)13-8-12-18(3,4)16(19)11-14-20(17,6)21/h7,9,16-17,21H,1,8,10-14H2,2-6H3/b15-9+/t16-,17+,19-,20+/m0/s1	ZAZVCYBIABTSJR-ITALKTEQSA-N	NA
C2164	3-hexenal	3-hexenal	643139	1	InChI=1S/C6H10O/c1-2-3-4-5-6-7/h3-4,6H,2,5H2,1H3/b4-3+	GXANMBISFKBPEX-ONEGZZNKSA-N	Q27274848
C1216	(z)-abienol	(Z)-abienol	643723	1	InChI=1S/C20H34O/c1-7-15(2)9-10-17-19(5)13-8-12-18(3,4)16(19)11-14-20(17,6)21/h7,9,16-17,21H,1,8,10-14H2,2-6H3/b15-9-/t16-,17+,19-,20+/m0/s1	ZAZVCYBIABTSJR-SZAPHMHZSA-N	Q27137053
C1260	(z)-citral	(Z)-citral	643779	6	InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7-	WTEVQBCEXWBHNA-YFHOEESVSA-N	Q27104033
C5478	methyl (z)-2-butenoate	methyl (Z)-2-butenoate	643800	1	InChI=1S/C5H8O2/c1-3-4-5(6)7-2/h3-4H,1-2H3/b4-3-	MCVVUJPXSBQTRZ-ARJAWSKDSA-N	Q27285342
C5561	methyl palmitoleate	methyl palmitoleate	643801	1	InChI=1S/C17H32O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19-2/h8-9H,3-7,10-16H2,1-2H3/b9-8-	IZFGRAGOVZCUFB-HJWRWDBZSA-N	Q27157517
C424	cis-geraniol	cis-geraniol	643820	7	InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7-	GLZPCOQZEFWAFX-YFHOEESVSA-N	Q415359
C1151	(z)-3-hexanal	(Z)-3-hexanal	643941	2	InChI=1S/C6H10O/c1-2-3-4-5-6-7/h3-4,6H,2,5H2,1H3/b4-3-	GXANMBISFKBPEX-ARJAWSKDSA-N	Q158587
C3629	cannabidiol	cannabidiol	644019	4	InChI=1S/C21H30O2/c1-5-6-7-8-16-12-19(22)21(20(23)13-16)18-11-15(4)9-10-17(18)14(2)3/h11-13,17-18,22-23H,2,5-10H2,1,3-4H3/t17-,18+/m0/s1	QHMBSVQNZZTUGM-ZWKOTPCHSA-N	Q422917
C6283	sa3	sa3	657084	4	InChI=1S/C26H21N3O9/c30-7-14-21(33)22(34)23(35)26(38-14)29-13-6-9(32)2-4-11(13)16-18-17(24(36)28-25(18)37)15-10-3-1-8(31)5-12(10)27-19(15)20(16)29/h1-6,14,21-23,26-27,30-35H,7H2,(H,28,36,37)/t14-,21-,22+,23-,26?/m1/s1	URWNZLQOQBNPOF-FQCBRIBZSA-N	Q27465281
C4178	dehydrovomifoliol	dehydrovomifoliol	688492	6	InChI=1S/C13H18O3/c1-9-7-11(15)8-12(3,4)13(9,16)6-5-10(2)14/h5-7,16H,8H2,1-4H3/b6-5+/t13-/m1/s1	JJRYPZMXNLLZFH-URWSZGRFSA-N	Q27106358
C989	(e)-isoeugenol	(E)-isoeugenol	853433	12	InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3/b4-3+	BJIOGJUNALELMI-ONEGZZNKSA-N	Q27889971
C991	(e)-isoeugenyl acetate	(E)-isoeugenyl acetate	876160	2	InChI=1S/C12H14O3/c1-4-5-10-6-7-11(15-9(2)13)12(8-10)14-3/h4-8H,1-3H3/b5-4+	IUSBVFZKQJGVEP-SNAWJCMRSA-N	Q27159265
C4402	endo-borneol	endo-borneol	1201518	6	InChI=1S/C10H18O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7-8,11H,4-6H2,1-3H3/t7-,8+,10+/m0/s1	DTGKSKDOIYIVQL-QXFUBDJGSA-N	Q27089413
C4129	d-fenchone	d-fenchone	1201521	1	InChI=1S/C10H16O/c1-9(2)7-4-5-10(3,6-7)8(9)11/h7H,4-6H2,1-3H3/t7-,10+/m1/s1	LHXDLQBQYFFVNW-XCBNKYQSSA-N	Q27067421
C240	alpha-campholenal	alpha-campholenal	1252759	191	InChI=1S/C10H16O/c1-8-4-5-9(6-7-11)10(8,2)3/h4,7,9H,5-6H2,1-3H3/t9-/m1/s1	OGCGGWYLHSJRFY-SECBINFHSA-N	Q27121498
C6966	nootkatone	nootkatone	1268142	28	InChI=1S/C15H22O/c1-10(2)12-5-6-13-8-14(16)7-11(3)15(13,4)9-12/h8,11-12H,1,5-7,9H2,2-4H3/t11-,12-,15+/m1/s1	WTOYNNBCKUYIKC-JMSVASOKSA-N	Q417896
C1283	(z)-jasmone	(Z)-jasmone	1549018	70	InChI=1S/C11H16O/c1-3-4-5-6-10-9(2)7-8-11(10)12/h4-5H,3,6-8H2,1-2H3/b5-4-	XMLSXPIVAXONDL-PLNGDYQASA-N	Q418077
C996	(e)-jasmone	(E)-jasmone	1549019	8	InChI=1S/C11H16O/c1-3-4-5-6-10-9(2)7-8-11(10)12/h4-5H,3,6-8H2,1-2H3/b5-4+	XMLSXPIVAXONDL-SNAWJCMRSA-N	Q27160475
C3898	cis-geranyl acetate	cis-geranyl acetate	1549025	1	InChI=1S/C12H20O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,8H,5,7,9H2,1-4H3/b11-8-	HIGQPQRQIQDZMP-FLIBITNWSA-N	Q1368877
C3341	beta-geranyl acetate	beta-geranyl acetate	1549026	1	InChI=1S/C12H20O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,8H,5,7,9H2,1-4H3/b11-8+	HIGQPQRQIQDZMP-DHZHZOJOSA-N	Q426437
C62	(z)-anethole	(Z)-anethole	1549040	39	InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3-8H,1-2H3/b4-3-	RUVINXPYWBROJD-ARJAWSKDSA-N	Q27147814
C1279	(z)-isoeugenol	(Z)-isoeugenol	1549041	3	InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3/b4-3-	BJIOGJUNALELMI-ARJAWSKDSA-N	NA
C71	(z)-methyl isoeugenol	(Z)-methyl isoeugenol	1549045	15	InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4-8H,1-3H3/b5-4-	NNWHUJCUHAELCL-PLNGDYQASA-N	Q27122111
C423	cis-farnesol	cis-farnesol	1549107	23	InChI=1S/C15H26O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11,16H,5-6,8,10,12H2,1-4H3/b14-9-,15-11-	CRDAMVZIKSXKFV-FBXUGWQNSA-N	NA
C1268	(Z)-Farnesol	(Z)-Farnesol	1549108	2	InChI=1S/C15H26O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11,16H,5-6,8,10,12H2,1-4H3/b14-9+,15-11-	CRDAMVZIKSXKFV-PVMFERMNSA-N	Q27102070
C4754	geranyl? acetone	geranyl acetone	1549778	1	InChI=1S/C13H22O/c1-11(2)7-5-8-12(3)9-6-10-13(4)14/h7,9H,5-6,8,10H2,1-4H3/b12-9+	HNZUNIKWNYHEJJ-FMIVXFBMSA-N	Q27135687
C3480	bisabolol	bisabolol	1549992	13	InChI=1S/C15H26O/c1-12(2)6-5-11-15(4,16)14-9-7-13(3)8-10-14/h6-7,14,16H,5,8-11H2,1-4H3/t14-,15+/m0/s1	RGZSQWQPBWRIAQ-LSDHHAIUSA-N	NA
C562	farnesyl acetone	farnesyl acetone	1711945	31	InChI=1S/C18H30O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h9,11,13H,6-8,10,12,14H2,1-5H3/b16-11+,17-13+	LTUMRKDLVGQMJU-IUBLYSDUSA-N	Q27135719
C3997	cis-rose oxide	cis-rose oxide	1712087	21	InChI=1S/C10H18O/c1-8(2)6-10-7-9(3)4-5-11-10/h6,9-10H,4-5,7H2,1-3H3/t9-,10-/m1/s1	CZCBTSFUTPZVKJ-NXEZZACHSA-N	Q27162308
C33	(e)-geranyl acetone	(E)-geranyl acetone	1713001	54	InChI=1S/C13H22O/c1-11(2)7-5-8-12(3)9-6-10-13(4)14/h7,9H,5-6,8,10H2,1-4H3/b12-9-	HNZUNIKWNYHEJJ-XFXZXTDPSA-N	NA
C5483	methyl (z)-dihydrojasmonate	methyl (Z)-dihydrojasmonate	1738124	2	InChI=1S/C13H22O3/c1-3-4-5-6-11-10(7-8-12(11)14)9-13(15)16-2/h10-11H,3-9H2,1-2H3/t10-,11-/m1/s1	KVWWIYGFBYDJQC-GHMZBOCLSA-N	Q27889465
C769	(-)-caryophyllene oxide	(-)-caryophyllene oxide	1742210	1	InChI=1S/C15H24O/c1-10-5-6-13-15(4,16-13)8-7-12-11(10)9-14(12,2)3/h11-13H,1,5-9H2,2-4H3/t11-,12-,13-,15-/m1/s1	NVEQFIOZRFFVFW-RGCMKSIDSA-N	Q27136294
C5087	isocaryophyllene? oxide	isocaryophyllene oxide	1742211	1	InChI=1S/C15H24O/c1-10-5-6-13-15(4,16-13)8-7-12-11(10)9-14(12,2)3/h11-13H,1,5-9H2,2-4H3/t11-,12-,13+,15-/m1/s1	NVEQFIOZRFFVFW-GUIRCDHDSA-N	NA
C5223	junipene	junipene	1796220	1	InChI=1S/C15H24/c1-10-11-6-7-12-13(11)14(2,3)8-5-9-15(10,12)4/h11-13H,1,5-9H2,2-4H3/t11-,12-,13+,15-/m1/s1	PDSNLYSELAIEBU-GUIRCDHDSA-N	Q6673936
C795	(+)terpinen-4-ol	(+)-terpinen-4-ol	2724161	1	InChI=1S/C10H18O/c1-8(2)10(11)6-4-9(3)5-7-10/h4,8,11H,5-7H2,1-3H3/t10-/m1/s1	WRYLYDPHFGVWKC-SNVBAGLBSA-N	Q27280168
C1405	1-heneicosene	1-heneicosene	3015374	1	InChI=1S/C21H42/c1-3-5-7-9-11-13-15-17-19-21-20-18-16-14-12-10-8-6-4-2/h3H,1,4-21H2,2H3	JTOGFHAZQVDOAO-UHFFFAOYSA-N	Q27252803
C4341	docosanal	docosanal	3017068	2	InChI=1S/C22H44O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23/h22H,2-21H2,1H3	ULCXRAFXRZTNRO-UHFFFAOYSA-N	NA
C2246	3-methylpentyl isobutyrate	3-methylpentyl isobutyrate	3019777	1	InChI=1S/C10H20O2/c1-5-9(4)6-7-12-10(11)8(2)3/h8-9H,5-7H2,1-4H3	LZNMQJJPLLZBLG-UHFFFAOYSA-N	NA
C4590	eugenol isobutyrate	eugenol isobutyrate	3019983	2	InChI=1S/C14H18O3/c1-5-6-11-7-8-12(13(9-11)16-4)17-14(15)10(2)3/h5,7-10H,1,6H2,2-4H3	HWQRDSDZKQARQB-UHFFFAOYSA-N	NA
C68	(z)-gamma-bisabolene	(Z)-gamma-bisabolene	3033866	33	InChI=1S/C15H24/c1-12(2)6-5-7-14(4)15-10-8-13(3)9-11-15/h6,8H,5,7,9-11H2,1-4H3/b15-14+	XBGUIVFBMBVUEG-CCEZHUSRSA-N	Q4039091
C715	manool	manool	3034394	68	InChI=1S/C20H34O/c1-7-19(5,21)14-11-16-15(2)9-10-17-18(3,4)12-8-13-20(16,17)6/h7,16-17,21H,1-2,8-14H2,3-6H3/t16-,17-,19-,20+/m0/s1	CECREIRZLPLYDM-QGZVKYPTSA-N	Q15726184
C4365	drimenol	drimenol	3080551	6	InChI=1S/C15H26O/c1-11-6-7-13-14(2,3)8-5-9-15(13,4)12(11)10-16/h6,12-13,16H,5,7-10H2,1-4H3/t12-,13-,15+/m0/s1	HMWSKUKBAWWOJL-KCQAQPDRSA-N	Q27130849
C3180	atractylone	atractylone	3080635	3	InChI=1S/C15H20O/c1-10-5-4-6-15(3)8-14-12(7-13(10)15)11(2)9-16-14/h9,13H,1,4-8H2,2-3H3/t13-,15+/m0/s1	TYPSVDGIQAOBAD-DZGCQCFKSA-N	Q27149840
C464	curzerenone	curzerenone	3081930	12	InChI=1S/C15H18O2/c1-6-15(5)7-11-12(10(4)8-17-11)14(16)13(15)9(2)3/h6,8,13H,1-2,7H2,3-5H3/t13-,15-/m0/s1	ZVMJXSJCBLRAPD-ZFWWWQNUSA-N	Q15410911
C3631	capillene	capillene	3083613	1	InChI=1S/C12H10/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,9H2,1H3	WXQYRBLGGSLJHA-UHFFFAOYSA-N	Q27149845
C5290	leptospermone	leptospermone	3083632	12	InChI=1S/C15H22O4/c1-8(2)7-9(16)10-11(17)14(3,4)13(19)15(5,6)12(10)18/h8,10H,7H2,1-6H3	YDWYMAHAWHBPPT-UHFFFAOYSA-N	Q6528372
C5739	neocnidilide	neocnidilide	3083857	4	InChI=1S/C12H18O2/c1-2-3-8-11-9-6-4-5-7-10(9)12(13)14-11/h7,9,11H,2-6,8H2,1H3/t9-,11+/m1/s1	UPJFTVFLSIQQAV-KOLCDFICSA-N	Q27151348
C488	delta-cadinol	delta-cadinol	3084311	66	InChI=1S/C15H26O/c1-10(2)12-7-8-15(4,16)14-6-5-11(3)9-13(12)14/h9-10,12-14,16H,5-8H2,1-4H3/t12-,13-,14-,15+/m0/s1	LHYHMMRYTDARSZ-ZQDZILKHSA-N	Q5254530
C2958	alpha-epi-muurolol	alpha-epi-muurolol	3084331	5	InChI=1S/C15H26O/c1-10(2)12-7-8-15(4,16)14-6-5-11(3)9-13(12)14/h9-10,12-14,16H,5-8H2,1-4H3/t12-,13-,14-,15-/m0/s1	LHYHMMRYTDARSZ-AJNGGQMLSA-N	Q63409422
C4595	eugenyl isovalerate	eugenyl isovalerate	3085213	2	InChI=1S/C15H20O3/c1-5-6-12-7-8-13(14(10-12)17-4)18-15(16)9-11(2)3/h5,7-8,10-11H,1,6,9H2,2-4H3	PLUVLWUSXQCTNH-UHFFFAOYSA-N	Q27277902
C6338	sedanenolide	sedanenolide	3085257	2	InChI=1S/C12H16O2/c1-2-3-8-11-9-6-4-5-7-10(9)12(13)14-11/h5,7,11H,2-4,6,8H2,1H3/t11-/m0/s1	ZPIKVDODKLJKIN-NSHDSACASA-N	Q27266299
C4040	citronellyl citronellate	citronellyl citronellate	3086155	1	InChI=1S/C20H36O2/c1-16(2)9-7-11-18(5)13-14-22-20(21)15-19(6)12-8-10-17(3)4/h9-10,18-19H,7-8,11-15H2,1-6H3	HUZXZYWMBWQTNX-UHFFFAOYSA-N	NA
C6233	prochamazulene	prochamazulene	3483298	2	InChI=1S/C17H22O5/c1-8-7-12(21-10(3)18)13-9(2)16(19)22-15(13)14-11(8)5-6-17(14,4)20/h5-6,9,12-15,20H,7H2,1-4H3	SYTRJRUSWMMZLV-UHFFFAOYSA-N	NA
C1694	17-heptadecanolide	17-heptadecanolide	3639916	1	InChI=1S/C17H32O2/c18-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-19-17/h1-16H2	FXQOOHFUXNQCKQ-UHFFFAOYSA-N	NA
C5063	isobutylacetate	isobutylacetate	4275592	3	InChI=1S/C6H12O2/c1-5(2)3-4-6(7)8/h5H,3-4H2,1-2H3,(H,7,8)/p-1	FGKJLKRYENPLQH-UHFFFAOYSA-M	Q27145004
C6339	sedanolide	sedanolide	5018391	2	InChI=1S/C12H18O2/c1-2-3-8-11-9-6-4-5-7-10(9)12(13)14-11/h7,9,11H,2-6,8H2,1H3	UPJFTVFLSIQQAV-UHFFFAOYSA-N	Q21099594
C3645	carissone	carissone	5086419	2	InChI=1S/C15H24O2/c1-10-12-9-11(14(2,3)17)5-7-15(12,4)8-6-13(10)16/h11,17H,5-9H2,1-4H3	ZWSWPQHKDLDIDL-UHFFFAOYSA-N	NA
C3214	benzyl cinnamate	benzyl cinnamate	5273469	1	InChI=1S/C16H14O2/c17-16(12-11-14-7-3-1-4-8-14)18-13-15-9-5-2-6-10-15/h1-12H,13H2/b12-11+	NGHOLYJTSCBCGC-VAWYXSNFSA-N	Q9197460
C5517	methyl farnesate	methyl farnesate	5275508	1	InChI=1S/C16H26O2/c1-13(2)8-6-9-14(3)10-7-11-15(4)12-16(17)18-5/h8,10,12H,6-7,9,11H2,1-5H3/b14-10+,15-12+	NWKXNIPBVLQYAB-VDQVFBMKSA-N	Q27149580
C4724	geranic acid	geranic acid	5275520	14	InChI=1S/C10H16O2/c1-8(2)5-4-6-9(3)7-10(11)12/h5,7H,4,6H2,1-3H3,(H,11,12)/b9-7+	ZHYZQXUYZJNEHD-VQHVLOKHSA-N	Q4381113
C1026	(e)-phytol	(E)-phytol	5280435	20	InChI=1S/C20H40O/c1-17(2)9-6-10-18(3)11-7-12-19(4)13-8-14-20(5)15-16-21/h15,17-19,21H,6-14,16H2,1-5H3/b20-15+/t18-,19-/m1/s1	BOTWFXYSPFMFNR-PYDDKJGSSA-N	Q415945
C709	linoleic acid	linoleic acid	5280450	36	InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-	OYHQOLUKZRVURQ-HZJYTTRNSA-N	Q407426
C1258	(z)-cinnamyl alcohol	(Z)-cinnamyl alcohol	5280511	1	InChI=1S/C9H10O/c10-8-4-7-9-5-2-1-3-6-9/h1-7,10H,8H2/b7-4-	OOCCDEMITAIZTP-DAXSKMNVSA-N	Q27115606
C866	(e)-2-hexadecenal	(E)-2-hexadecenal	5280541	2	InChI=1S/C16H30O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h14-16H,2-13H2,1H3/b15-14+	KLJFYXOVGVXZKT-CCEZHUSRSA-N	Q27102466
C4610	farnesal	farnesal	5280598	2	InChI=1S/C15H24O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11-12H,5-6,8,10H2,1-4H3/b14-9+,15-11+	YHRUHBBTQZKMEX-YFVJMOTDSA-N	Q27098285
C2669	8-hydroxylinalool	8-hydroxylinalool	5280678	6	InChI=1S/C10H18O2/c1-4-10(3,12)7-5-6-9(2)8-11/h4,6,11-12H,1,5,7-8H2,2-3H3/b9-6+	NSMIMJYEKVSYMT-RMKNXTFCSA-N	Q27098174
C2982	alpha-linolenic acid	alpha-linolenic acid	5280934	6	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-	DTOSIQBPPRVQHS-PDBXOOCHSA-N	Q256502
C1206	(z)-6-octadecenoic acid	(Z)-6-octadecenoic acid	5281125	4	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h12-13H,2-11,14-17H2,1H3,(H,19,20)/b13-12-	CNVZJPUDSLNTQU-SEYXRHQNSA-N	Q2080732
C560	falcarinol	falcarinol	5281149	6	InChI=1S/C17H24O/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17(18)4-2/h4,10-11,17-18H,2-3,5-9,12H2,1H3/b11-10-/t17-/m1/s1	UGJAEDFOKNAMQD-QXPKXGMISA-N	Q413192
C4510	ethyl (e)-2-methyl-2-butenoate	ethyl (E)-2-methyl-2-butenoate	5281163	1	InChI=1S/C7H12O2/c1-4-6(3)7(8)9-5-2/h4H,5H2,1-3H3/b6-4+	OAPHLAAOJMTMLY-GQCTYLIASA-N	Q27106534
