EID,SYNONYM
C2965,(.+/-.)-Fenchone
C2965,"fenchone, (+-)-isomer"
C2965,NCGC00166292-01
C2965,"1,3-Trimethylnorcamphor"
C2965,"Bicyclo(2.2.1)heptan-2-one, 1,3,3-trimethyl-"
C2965,"1,3-Trimethyl-2-norbornanone"
C2965,"1,3-Trimethyl-2-norcamphanone"
C2965,"2-Norbornanone,3,3-trimethyl-"
C2965,"3,3-Dimethyl-8,9-dinorbornan-2-one"
C2965,CAS-1195-79-5
C2965,BRN 1861492
C2965,WLN: L55 A CVTJ B1 D1 D1
C2965,AI3-00736
C2965,"1,3-Trimethylbicyclo[2.2.1]heptan-2-one"
C2965,"Bicyclo[2.2.1]heptan-2-one,3,3-trimethyl-"
C2965,"(1R,4S)-(+)-fenchone"
C2965,"(1R)-1,3,3-Trimethylbicyclo(2.2.1)heptan-2-one"
C2965,"1,3,3-Trimethylbicyclo(2.2.1)heptan-2-one, (1S)-"
C2965,"Bicyclo(2.2.1)heptan-2-one, 1,3,3-trimethyl-, (1S)-"
C2965,iso-Fenchone
C2965,MFCD00151104
C2965,MFCD00248429
C2965,fenchan-2-one
C2965,AC1Q6DFT
C2965,"(1R)-1,3,3-Trimethylbicyclo[2.2.1]heptan-2-one"
C2965,"(1S)-1,3,3-Trimethylbicyclo(2.2.1)heptan-2-one"
C2965,DSSTox_CID_5324
C2965,DSSTox_RID_77748
C2965,DSSTox_GSID_25324
C2965,SCHEMBL57584
C2965,AC1L240L
C2965,CHEMBL2268554
C2965,DTXSID9025324
C2965,CTK3J8227
C2965,NSC8896
C2965,126-21-6
C2965,KS-000017AF
C2965,NSC-8896
C2965,Tox21_112396
C2965,ANW-43453
C2965,BBL018824
C2965,LS-625
C2965,NSC122687
C2965,STK802502
C2965,AKOS009158536
C2965,LMPR0102120016
C2965,LS-2759
C2965,MCULE-7563797223
C2965,NSC-122687
C2965,AN-19043
C2965,AN-20650
C2965,SC-73716
C2965,DB-017638
C2965,F0163
C2965,F0164
C2965,FT-0604551
C2965,ST50307492
C2965,1.3.3-trimethylbicyclo(2.2.1)heptan-2-one
C2965,"2,2,4-trimethylbicyclo[2.2.1]heptan-3-one"
C2965,C09859
C2965,C11387
C2965,"Bicyclo[2.2.1]heptane-2-one,1,3,3-trimethyl"
C2965,SR-01000945193
C2965,SR-01000945193-1
C2965,I14-45430
C2965,Z955123656
C2965,"Bicyclo[2.2.1]heptan-2-one, 1,3,3-trimethyl-, (.+/-.)-"
C4117,2-(4-methylphenyl)propan-2-ol
C4117,p-Cymen-8-ol
C4117,1197-01-09
C4117,8-Hydroxy-p-cymene
C4117,2-(4-Methylphenyl)-2-propanol
C4117,2-p-tolylpropan-2-ol
C4117,2-p-Tolyl-2-propanol
C4117,Dimethyl-p-tolyl carbinol
C4117,"Cymen-8-ol, p-"
C4117,1-Methyl-4-(1-hydroxy-1-methylethyl)benzene
C4117,2-(P-Methylphenyl)-2-propanol
C4117,P-CYMENE-8-OL
C4117,UNII-6TFS69V5BW
C4117,2-(p-tolyl)propan-2-ol
C4117,para-Cymen-8-ol
C4117,"p,alpha,alpha-Trimethylbenzyl alcohol"
C4117,"alpha,alpha,4-Trimethylbenzyl alcohol"
C4117,p-Cymenol-8
C4117,"alpha,alpha,4-Trimethylbenzenemethanol"
C4117,FEMA No. 3242
C4117,"Benzenemethanol, alpha,alpha,4-trimethyl-"
C4117,1-Methyl-4-(alpha-hydroxyisopropyl)benzene
C4117,EINECS 214-817-7
C4117,"Benzenemethanol, .alpha.,.alpha.,4-trimethyl-"
C4117,NSC 361057
C4117,"Trimethylbenzyl alcohol, P,alpha,alpha-"
C4117,6TFS69V5BW
C4117,AI3-00732
C4117,XLPDVYGDNRIQFV-UHFFFAOYSA-N
C4117,cherry propanol
C4117,p-Cymenol
C4117,8-p-cymenol
C4117,P-Cymen-alpha-ol
C4117,a-Hydroxy-p-cymene
C4117,Cimen-8-ol
C4117,Cymen-8-ol
C4117,NSC361057
C4117,p-Cymen-.alpha.-ol
C4117,8-hydroxy para-cymene
C4117,Dimethyl-p-tolylcarbinol
C4117,AC1Q2JWT
C4117,DSSTox_CID_4890
C4117,p-(Hydroxyisopropyl)toluene
C4117,DSSTox_RID_77570
C4117,DSSTox_GSID_24890
C4117,laquo Rhoraquo -Cymene-8-ol
C4117,SCHEMBL858049
C4117,AC1L240X
C4117,CHEMBL3186822
C4117,DTXSID0024890
C4117,"p-Mentha-1,3,5-trien-8-ol"
C4117,FEMA 3242
C4117,"p,|A,|A-Trimethylbenzyl alcohol"
C4117,XLPDVYGDNRIQFV-UHFFFAOYSA-
C4117,2-(4-methylphenyl) propan-2-ol
C4117,ZINC1596590
C4117,Tox21_302135
C4117,"a,a,4-Trimethylbenzenemethanol, 9CI"
C4117,"a,a,4-Trimethylbenzyl alcohol, 8CI"
C4117,LS-626
C4117,AKOS009996535
C4117,"alpha,alpha,4-Trimethyl-Benzenemethanol"
C4117,MCULE-6281738910
C4117,NSC-361057
C4117,"1,1-dimethyl-2-(4-methylphenyl)ethanol"
C4117,NCGC00255334-01
C4117,AN-20652
C4117,CAS-1197-01-9
C4117,DB-012809
C4117,TC-020265
C4117,TL8000526
C4117,FT-0652415
C4117,1-Methyl-4-(.alpha.-hydroxyisopropyl)benzene
C4117,A804340
C4117,I01-1997
C4117,"p,alpha,alpha-Trimethylbenzyl alcohol, >=95%, FG"
C4117,"InChI=1/C10H14O/c1-8-4-6-9(7-5-8)10(2,3)11/h4-7,11H,1-3H3"
C349,BETA-PINENE
C349,127-91-3
C349,Pseudopinene
C349,Nopinene
C349,"6,6-Dimethyl-2-methylenebicyclo[3.1.1]heptane"
C349,Terebenthene
C349,Terbenthene
C349,2(10)-Pinene
C349,.beta.-Pinene
C349,Pseudopinen
C349,"PINENE, BETA"
C349,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-"
C349,Pin-2(10)-ene
C349,Nopinen
C349,"6,6-dimethyl-2-methylidenebicyclo[3.1.1]heptane"
C349,(-)-.beta.-Pinene
C349,"6,6-Dimethyl-2-methylenenorpinane"
C349,Rosemarel
C349,ss-Pinene
C349,CHEBI:50025
C349,WTARULDDTDQWMU-UHFFFAOYSA-N
C349,"6,6-Dimethyl-2-methylene-bicyclo(3.1.1)heptane"
C349,NSC21447
C349,NSC59190
C349,beta-Pinene (natural)
C349,"2(10)-Pinene, (1S,5S)-(-)-"
C349,"2,2,6-Trimethylbicyclo(3.1.1)hept-2-ene"
C349,"6,6-Dimethyl-2-methylenebicyclo(3.1.1)heptane"
C349,"6,6-dimethyl-4-methylidenebicyclo[3.1.1]heptane"
C349,"Bicyclo(3.1.1)heptane, 6,6-dimethyl-2-methylene-"
C349,FEMA No. 2903
C349,B-pinene
C349,HSDB 5615
C349,"6,6-dimethyl-2-methylene-norpinane"
C349,EINECS 204-872-5
C349,EINECS 245-424-9
C349,NSC 21447
C349,beta-Pinene resin
C349,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-"
C349,Piccolyte 115
C349,"2,6-Trimethylbicyclo[3.1.1]hept-2-ene"
C349,AI3-24483
C349,"2,2,6-Trimethylbicyclo[3.1.1]hept-2-ene"
C349,beta-Pinene homopolymer
C349,(1S)-(-)-b-Pinene
C349,"Bicyclo[3.1.1]heptane,6-dimethyl-2-methylene-"
C349,(-)-2(10)-Pinene
C349,beta pinene
C349,"(1S,5S)-2-(10)-Pinene"
C349,L-.beta.-Pinene
C349,beta-Pinene (pure)
C349,laevo-.beta.-Pinene
C349,Beta Pinene 95 PF
C349,Beta Pinene T 85%
C349,Beta Pinene T 95%
C349,Beta Pinene PF 85%
C349,Beta Pinene PF 95%
C349,AC1Q2AIT
C349,(+)-I(2)-Pinene
C349,"(1)-6,6-Dimethyl-2-methylenebicyclo(3.1.1)heptane"
C349,DSSTox_CID_7049
C349,AC1L24RF
C349,"D-alpha-PINENE, 95%"
C349,DSSTox_RID_78293
C349,DSSTox_GSID_27049
C349,25719-60-2
C349,"Bicyclo(3.1.1)heptane, 6,6-dimethyl-2-methylene-, (1S,5S)-"
C349,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S,5S)-"
C349,CHEMBL501351
C349,(1S)-(-)-.beta.-Pinene
C349,.beta.-Pinene-(1S)-(-)
C349,Jsp001748
C349,DTXSID7027049
C349,Tox21_200029
C349,MFCD00063635
C349,NSC-21447
C349,NSC-59190
C349,NSC406265
C349,SBB061306
C349,AKOS004119987
C349,AKOS016843693
C349,( inverted exclamation markA)-b-pinene
C349,EBD2156726
C349,LS-3052
C349,NSC-406265
C349,NCGC00248498-01
C349,NCGC00257583-01
C349,AN-18767
C349,AN-23009
C349,CAS-127-91-3
C349,I943
C349,SC-48739
C349,AB1006761
C349,beta-Pinene 1000 microg/mL in Isopropanol
C349,4CH-024531
C349,FT-0622936
C349,P0441
C349,ST50330587
C349,"6,6-Dimethyl-2-methylenbicyclo(3.1.1)heptane"
C349,C09882
C349,064A767
C349,"6,6-Dimethyl-2-methylenebicyclo[3.1.1]heptane, 9CI"
C349,I14-45220
C349,"(1S,5S)-6,6-Dimethyl-2-methylenebicyclo[3.1.1] heptane"
C349,"6,6-Dimethyl-2-methylenebicyclo[3.1.1]heptane-, (S)-"
C349,"BICYCLO(3.1.1)HEPTANE, 6,6-DIMETHYL-2-METHYLENE-, HOMOPOLYMER"
C349,"2(10)-Pinene; 6,6-Dimethyl-2-methylenebicyclo[3.1.1]heptane; Pin-2(10)-ene"
C6886,alpha-Tocopherol
C6886,VITAMIN E
C6886,D-alpha-Tocopherol
C6886,59-02-9
C6886,"5,7,8-Trimethyltocol"
C6886,(+)-alpha-Tocopherol
C6886,"(R,R,R)-alpha-Tocopherol"
C6886,Phytogermine
C6886,Eprolin
C6886,a-Tocopherol
C6886,"(2R,4'R,8'R)-alpha-Tocopherol"
C6886,dl-a-Tocopherol
C6886,Aquasol E
C6886,DL-ALPHA-TOCOPHEROL
C6886,(+)-|A-Tocopherol
C6886,Tocopherol alpha
C6886,a-Vitamin E
C6886,10191-41-0
C6886,"(2R)-2,5,7,8-TETRAMETHYL-2-[(4R,8R)-4,8,12-TRIMETHYLTRIDECYL]CHROMAN-6-OL"
C6886,2074-53-5
C6886,Vitamin Ea
C6886,Mixed tocopherols
C6886,D-alpha tocopherol
C6886,Syntopherol
C6886,Denamone
C6886,Viteolin
C6886,Esorb
C6886,"Tocopherol (R,S)"
C6886,UNII-N9PR3490H9
C6886,alpha Tocopherol
C6886,"2,5,7,8-Tetramethyl-2-(4',8',12'-trimethyltridecyl)-6-chromanol"
C6886,Evitaminum
C6886,Profecundin
C6886,Waynecomycin
C6886,Almefrol
C6886,Emipherol
C6886,Epsilan
C6886,Etamican
C6886,Tokopharm
C6886,Vascuals
C6886,Viprimol
C6886,Vitayonon
C6886,Etavit
C6886,Ilitia
C6886,Verrol
C6886,Evion
C6886,alpha-Tokoferol
C6886,"(2R)-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydro-2H-chromen-6-ol"
C6886,BPBio1_000362
C6886,alpha-Vitamin E
C6886,Vitamin E alpha
C6886,Vitaplex E
C6886,Eprolin S
C6886,Viterra E
C6886,CHEBI:18145
C6886,E Prolin
C6886,Spavit E
C6886,GVJHHUAWPYXKBD-IEOSBIPESA-N
C6886,ido-E
C6886,Endo E
C6886,N9PR3490H9
C6886,Vita E
C6886,EINECS 215-798-8
C6886,Lan-E
C6886,Med-E
C6886,"(R)-2,5,7,8-Tetramethyl-2-((4R,8R)-4,8,12-trimethyltridecyl)chroman-6-ol"
C6886,Antisterility vitamin
C6886,MFCD00072045
C6886,alpha-Tocopherol acid
C6886,Tenox GT 1
C6886,1406-18-4
C6886,"2H-1-Benzopyran-6-ol, 3,4-dihydro-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-, (2R)-"
C6886,Rhenogran Ronotec 50
C6886,Vi-E
C6886,Covitol F 1000
C6886,E 307 (tocopherol)
C6886,(+-)-alpha-Tocopherol
C6886,DSSTox_CID_6339
C6886,(all-R)-alpha-Tocopherol
C6886,"3,4-Dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-2H-benzopyran-6-ol"
C6886,DSSTox_RID_78103
C6886,DSSTox_GSID_26339
C6886,E-Oil 1000
C6886,CCRIS 3588
C6886,CCRIS 5853
C6886,HSDB 2556
C6886,"alpha-Tocopherol, D-"
C6886,EINECS 200-412-2
C6886,EINECS 233-466-0
C6886,NSC 20812
C6886,"(2R)-2-((4R,8R)-4,8,12-trimethyltridecyl)-2,5,7,8-tetramethylchroman-6-ol"
C6886,BRN 0094012
C6886,CAS-59-02-9
C6886,"2H-1-Benzopyran-6-ol, 3,4-dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-, (2R-(2R*(4R*,8R*)))-"
C6886,"2H-1-Benzopyran-6-ol, 3,4-dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-, [2R-[2R*(4R*,8R*)]]-"
C6886,SMR000471844
C6886,VIV
C6886,"(+/-)-alpha-Tocopherol, 95%, synthetic"
C6886,E 307
C6886,"3,4-Dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-2H-1-benzopyran-6-ol"
C6886,Phytogermin
C6886,Daltose
C6886,Palmvtee
C6886,alpha-Tocoferol
C6886,Vitec
C6886,(+-)-Med-E
C6886,Vitamin Ealpha
C6886,MFCD00006848
C6886,a-D-Tocopherol
C6886,Pheryl-E
C6886,Vita plus E
C6886,Amino-Opti-E
C6886,Gordo-Vite E
C6886,d-..-Tocopherol
C6886,NCGC00016688-02
C6886,"Vitamin E, liquid"
C6886,(+)--tocopherol
C6886,"2H-1-Benzopyran-6-ol, 3,4-dihydro-2,5,7,8-tetramethyl-2-((4R,8R)-4,8,12-trimethyltridecyl)-, (2R)-"
C6886,E-Vitamin succinate
C6886,Prestwick_653
C6886,EINECS 218-197-9
C6886,.alpha.-Vitamin E
C6886,(+)-a-Tocopherol
C6886,NSC 82623
C6886,RRR-alpha-tocopherol
C6886,RRR-alpha-tocopheryl
C6886,Vitamin E (liquid)
C6886,Vitamin E [USP]
C6886,()-alpha-Tocopherol
C6886,delta-alpha-tocopherol
C6886,alpha-delta-Tocopherol
C6886,E-Complex-600
C6886,Vitamin E (D-form)
C6886,CHEMBL47
C6886,"(R,R,R)-a-Tocopherol"
C6886,DL-all-rac-A-Tocopherol
C6886,Prestwick3_000404
C6886,Vitamin Plus E Softgells
C6886,(+)-.alpha.-Tocopherol
C6886,(+/-)-alpha-Tocopherol
C6886,all-rac-alpha-Tocopherolum
C6886,bmse000600
C6886,EC 200-412-2
C6886,AC1L24WT
C6886,AC1Q2QG9
C6886,E-200 I.U. Softgels
C6886,SCHEMBL3097
C6886,DL-all-rac-alpha-Tocopherol
C6886,UNII-H4N855PNZ1
C6886,BIDD:PXR0174
C6886,"D-alpha-Tocopherol, 97+%"
C6886,BSPBio_000328
C6886,MLS001066396
C6886,MLS001335981
C6886,MLS001335982
C6886,BIDD:ER0562
C6886,T1539_SIGMA
C6886,H4N855PNZ1
C6886,Jsp004249
C6886,DTXSID0026339
C6886,"(2R,4'R,8'R)-a-Tocopherol"
C6886,Vitamin E (DL-alpha-Tocopherol)
C6886,"(2R,4'R,8'R)-2,5,7,8-Tetramethyl-2-(4',8',12'-trimethyltridecyl)-6-chromanol"
C6886,"3,4-Dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-2H-1- -benzopyran-6-ol"
C6886,HMS2096A10
C6886,HMS2231G08
C6886,HY-N0683
C6886,ZINC4095858
C6886,Tox21_110563
C6886,Tox21_113208
C6886,Tox21_202081
C6886,LMPR02020001
C6886,MFCD00072051
C6886,AKOS004910417
C6886,CS-8161
C6886,DB00163
C6886,LS-7727
C6886,MCULE-3684036705
C6886,NCGC00142625-01
C6886,NCGC00142625-04
C6886,NCGC00142625-05
C6886,NCGC00142625-06
C6886,NCGC00142625-07
C6886,NCGC00142625-10
C6886,NCGC00259630-01
C6886,"(2R*(4R*,8R*))-(1)-3,4-Dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-2H-benzopyran-6-ol"
C6886,18920-62-2
C6886,AJ-47974
C6886,AK305272
C6886,AN-22333
C6886,AS-13990
C6886,E307
C6886,M349
C6886,P500
C6886,SC-18444
C6886,SC-19194
C6886,ST073358
C6886,AX8156561
C6886,LS-173092
C6886,TR-000459
C6886,FT-0600386
C6886,FT-0624406
C6886,C02477
C6886,"d-alpha, d-beta, d-gamma & d-delta tocopherols"
C6886,I06-2201
C6886,I14-8436
C6886,Q-201932
C6886,W-107596
C6886,W-109164
C6886,I14-16780
C6886,07AA93F0-3339-4EEC-B50B-ADB70F657087
C6886,UNII-7QWA1RIO01 component GVJHHUAWPYXKBD-IEOSBIPESA-N
C6886,UNII-N53I4V2IA6 component GVJHHUAWPYXKBD-IEOSBIPESA-N
C6886,UNII-R0ZB2556P8 component GVJHHUAWPYXKBD-IEOSBIPESA-N
C6886,"(+)-alpha-Tocopherol, from vegetable oil, Type V, ~1000 IU/g"
C6886,"(2R)-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydrochromen-6-ol"
C6886,"(+)-alpha-Tocopherol, Type VI, from vegetable oil, neat (liquid, >=0.88M based on potency, density and molecular wt.), BioReagent, suitable for insect cell culture, >=1000 IU/g"
C6886,"(2R)-3,4-Dihydro-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-2H-1-benzopyran-6-ol"
C6886,"(R)-2,5,7,8-tetramethyl-2-((4R,8R)-4,8,12-trimethyltridecyl)-3,4-dihydro-2H-chromen-6-ol"
C6886,"2,5,7,8-Tetramethyl-2-(4 inverted exclamation marka,8 inverted exclamation marka,12 inverted exclamation marka-trimethyltridecyl)-6-chromanol"
C6886,"2H-1-Benzopyran-6-ol, 3,4-dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-,  2R- 2R*(4R*,8R*)  -"
C6886,"2H-1-Benzopyran-6-ol, 3,4-dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-, (2R*(4R*,8R*))-(+-)- (9CI)"
C4847,Heptadecan-1-ol
C4847,1-Heptadecanol
C4847,1454-85-9
C4847,HEPTADECYL ALCOHOL
C4847,Heptadecanol
C4847,n-Heptadecanol
C4847,UNII-N3IL85TMCX
C4847,1-Hydroxyheptadecane
C4847,"Alcohols, C16-18"
C4847,NSC 3921
C4847,EINECS 215-932-5
C4847,MFCD00002822
C4847,N3IL85TMCX
C4847,AI3-01234
C4847,CHEBI:77470
C4847,GOQYKNQRPGWPLP-UHFFFAOYSA-N
C4847,HEPTADECANOL (mixed primary isomers)
C4847,"1-Heptadecanol, 97%"
C4847,C17H36O
C4847,n-Heptadecanol-1
C4847,ACMC-1APGQ
C4847,"1-Heptadecanol, 98%"
C4847,Prim-n-heptadecyl alcohol
C4847,DSSTox_CID_8323
C4847,DSSTox_GSID_28323
C4847,SCHEMBL29893
C4847,E(R)AEss (1/4)
C4847,AC1L253Q
C4847,CHEMBL278989
C4847,DTXSID3051460
C4847,CTK0H8310
C4847,NSC3921
C4847,KS-00000MA8
C4847,NSC-3921
C4847,Tox21_303960
C4847,7190AA
C4847,ANW-20948
C4847,ZINC43649353
C4847,AKOS015899030
C4847,CS-W004296
C4847,RTR-005735
C4847,TRA-0205147
C4847,NCGC00356985-01
C4847,AK-81495
C4847,AN-22341
C4847,LS-74184
C4847,LS-74185
C4847,"1-Heptadecanol, purum, >=97.0% (GC)"
C4847,CAS-67762-27-0
C4847,ST2419405
C4847,TR-005735
C4847,4CH-014542
C4847,FT-0607873
C4847,J-008119
C4847,I14-12069
C4847,60EE1D22-0C43-4AEE-B6F6-FBD44178F59F
C4847,UNII-B1K89384RJ component GOQYKNQRPGWPLP-UHFFFAOYSA-N
C342,beta-Himachalene
C342,Himachalene
C342,"3,5,5,9-tetramethyl-2,4a,5,6,7,8-hexahydro-1H-benzo[7]annulene"
C342,"(6xi)-himachal-1(11),4-diene 3,5,5,9-tetramethyl-2,4a,5,6,7,8-hexahydro-1H-benzo[7]annulene"
C342,UNII-F8Y2422O3M
C342,F8Y2422O3M
C342,1461-03-06
C342,AC1L255B
C342,CHEBI:49210
C342,"1H-Benzocycloheptene, 2,4a,5,6,7,8-hexahydro-3,5,5,9-tetramethyl-, (R)-"
C342,"1H-Benzocycloheptene, 2,4a.beta.,5,6,7,8-hexahydro-3,5,5,9-tetramethyl-, (+)-"
C342,"(6xi)-himachal-1(11),4-diene"
C342,LMPR0103480005
C342,"3,5,5,9-tetramethyl-1,2,4a,6,7,8-hexahydrobenzo[7]annulene"
C342,"1H-Benzocycloheptene, 2,4abeta,5,6,7,8-hexahydro-3,5,5,9-tetramethyl-, (+)-"
C2504,5-INDANOL
C2504,1470-94-6
C2504,Indan-5-ol
C2504,"2,3-dihydro-1H-inden-5-ol"
C2504,5-Hydroxyindan
C2504,5-Hydroxyhydrindene
C2504,"1H-Inden-5-ol, 2,3-dihydro-"
C2504,5-Hydroxyindane
C2504,Indanol-5
C2504,UNII-9Z94H6F15T
C2504,NSC 9775
C2504,EINECS 216-006-3
C2504,BRN 1936314
C2504,AI3-39160
C2504,CHEBI:59311
C2504,PEHSSTUGJUBZBI-UHFFFAOYSA-N
C2504,9Z94H6F15T
C2504,MFCD00003802
C2504,5-Indano
C2504,NSC9775
C2504,indan-5-ol 98%
C2504,"5-Indanol, 99%"
C2504,ACMC-1BUK9
C2504,DSSTox_CID_30287
C2504,DSSTox_GSID_51732
C2504,WLN: L56T&J GQ
C2504,4-06-00-03829 (Beilstein Handbook Reference)
C2504,"1H-Inden-5-ol,3-dihydro-"
C2504,"2,3-dihydro-1h-inden-5-o"
C2504,SCHEMBL281714
C2504,AC1Q798E
C2504,CHEMBL3218378
C2504,DTXSID0051732
C2504,CTK3J2137
C2504,AC1L2578
C2504,NSC-9775
C2504,ZINC1700185
C2504,Tox21_303902
C2504,ANW-21052
C2504,CI-472
C2504,AKOS005207221
C2504,AC-4785
C2504,MCULE-1808626966
C2504,QC-6144
C2504,NCGC00357155-01
C2504,AJ-30452
C2504,AN-11606
C2504,AS-44253
C2504,CJ-28682
C2504,LS-81286
C2504,CAS-1470-94-6
C2504,AB1001903
C2504,DB-042868
C2504,DB-063694
C2504,RT-000299
C2504,FT-0620500
C2504,ST24032262
C2504,ST51037622
C2504,X3320
C2504,A808601
C2504,I01-1757
C2504,J-008311
C2504,"InChI=1/C9H10O/c10-9-5-4-7-2-1-3-8(7)6-9/h4-6,10H,1-3H"
C2148,3-DODECANONE
C2148,Dodecan-3-one
C2148,1534-27-6
C2148,Ethyl nonyl ketone
C2148,Dodecanone-(3)
C2148,EINECS 216-254-2
C2148,NSC158522
C2148,ACMC-1BT3T
C2148,"3-Dodecanone, AldrichCPR"
C2148,AC1L25FZ
C2148,SCHEMBL811181
C2148,CTK0H6947
C2148,DTXSID00165320
C2148,PERIHWAPLOBAJM-UHFFFAOYSA-N
C2148,ZINC1606044
C2148,6039AF
C2148,ANW-21445
C2148,LMFA12000164
C2148,MFCD00015304
C2148,AKOS009158629
C2148,NSC-158522
C2148,AN-49403
C2148,TC-110190
C2148,FT-0615615
C2148,534D276
C2148,C-52540
C2148,I14-60111
C1875,2-METHYLOCTADECANE
C1875,"Octadecane, 2-methyl-"
C1875,1560-88-9
C1875,AI3-35195
C1875,AC1L25IT
C1875,CTK0H8603
C1875,DTXSID50166024
C1875,KVQVGSDBGJXNGV-UHFFFAOYSA-N
C1875,LMFA11000350
C1875,ZINC100104885
C1875,DB-043303
C1875,FT-0633666
C1875,C-50548
C1868,2-METHYLHEXADECANE
C1868,"Hexadecane, 2-methyl-"
C1868,1560-92-5
C1868,UNII-0UAR331X65
C1868,0UAR331X65
C1868,AC1L25IZ
C1868,CTK0I1276
C1868,DTXSID10166025
C1868,FNWWOHKUXFTKGN-UHFFFAOYSA-N
C1868,LMFA11000346
C1868,ZINC100104887
C1868,FT-0744230
C1868,C-52434
C2269,3-PENTEN-2-OL
C2269,pent-3-en-2-ol
C2269,1569-50-2
C2269,GJYMQFMQRRNLCY-UHFFFAOYSA-N
C2269,AC1L25KT
C2269,"3-Penten-2-ol, (3E)-"
C2269,"3-Penten-2-ol, (3Z)-"
C2269,CTK0I0675
C2269,CTK0J4696
C2269,CTK1C1218
C2269,FT-0628371
C2269,FT-0651976
C2269,24652-50-4
C1461,ETHYL VINYL KETONE
C1461,1-Penten-3-one
C1461,1629-58-9
C1461,Pent-1-en-3-one
C1461,ethylvinylketone
C1461,Ethylvinyl ketone
C1461,1-Pentene-3-one
C1461,pentenone
C1461,"Ketone, ethyl vinyl"
C1461,Vinyl ethyl ketone
C1461,UNII-R0053Y1AZ7
C1461,FEMA No. 3382
C1461,CCRIS 4223
C1461,EINECS 216-624-3
C1461,MFCD00009316
C1461,NSC 81211
C1461,C2H5COCH=CH2
C1461,BRN 1735857
C1461,CHEBI:89945
C1461,JLIDVCMBCGBIEY-UHFFFAOYSA-N
C1461,R0053Y1AZ7
C1461,"Ethyl vinyl ketone, 98%, stabilized"
C1461,4-penten-3-one
C1461,methylbutenone
C1461,propionylethylene
C1461,penten-3-one
C1461,ACMC-20akwh
C1461,DSSTox_CID_5318
C1461,AC1Q2RM0
C1461,DSSTox_RID_77747
C1461,DSSTox_GSID_25318
C1461,4-01-00-03457 (Beilstein Handbook Reference)
C1461,KSC179Q5R
C1461,AC1L25T3
C1461,WLN: 2V1U1
C1461,CHEMBL1506228
C1461,DTXSID5025318
C1461,CTK0H9858
C1461,FEMA 3382
C1461,KS-00000WH9
C1461,NSC81211
C1461,ZINC1574309
C1461,Tox21_200636
C1461,LMFA12000069
C1461,LS-915
C1461,NSC-81211
C1461,1-Penten-3-one (ethyl vinyl ketone)
C1461,AKOS009158145
C1461,MCULE-7277696617
C1461,NE10650
C1461,RTC-020255
C1461,TRA0066669
C1461,NCGC00090734-01
C1461,NCGC00090734-02
C1461,NCGC00258190-01
C1461,AN-19771
C1461,CJ-05402
C1461,CJ-24773
C1461,SC-93565
C1461,U117
C1461,CAS-1629-58-9
C1461,AB1006104
C1461,DB-008948
C1461,TC-020255
C1461,FT-0608204
C1461,EN300-60334
C1461,"Ethyl vinyl ketone, >=97%, stabilized, FG"
C1461,I14-6297
C1461,"Ethyl vinyl ketone, >=97%, stabilized with BHT, FG"
C1461,Z1258578281
C1461,"1-Penten-3-one, contains 0.1% BHT as stabilizer, 97%"
C1461,"InChI=1/C5H8O/c1-3-5(6)4-2/h3H,1,4H2,2H"
C1461,"1-Penten-3-one, contains ~0.1% BHT as stabilizer, analytical standard"
C1412,1-HEXEN-3-ONE
C1412,1629-60-3
C1412,Hex-1-en-3-one
C1412,Propyl vinyl ketone
C1412,UNII-QH9D98Z86N
C1412,QH9D98Z86N
C1412,JTHNLKXLWOXOQK-UHFFFAOYSA-N
C1412,MFCD00051563
C1412,1-Hexenone-3
C1412,n-propylacrolein
C1412,Vinyl propyl ketone
C1412,EINECS 216-625-9
C1412,n-Propyl vinyl ketone
C1412,ACMC-1BT5F
C1412,1-HEXENE-3-ONE
C1412,AC1L25T6
C1412,CHEMBL4092222
C1412,DTXSID0075102
C1412,SCHEMBL11217045
C1412,CTK0H6824
C1412,ZINC2039390
C1412,AKOS009156378
C1412,TRA0042439
C1412,VZ34238
C1412,AN-49572
C1412,LS-180652
C1412,TC-020257
C1412,FT-0607889
C1412,629H603
C1412,I14-9315
C1412,J-009986
C564,Fenchol
C564,FENCHYL ALCOHOL
C564,1632-73-1
