,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5668225\sections\2_back\0_ack.xml," Authors’ contributions  AL performed research and drafted the manuscript, VL performed the research, ELB, IS and DT analyzed the data results, MLDG and ER participated in writing and editing results, GS and ALiguori proposed the subject and designed the research. All authors read and approved the final manuscript.   Acknowledgements  Vanessa Leotta thanks Regione Calabria for awarding a fellowship.    Competing interests  The authors declare that they have no competing interests.    Availability of data and materials  Not applicable.    Consent for publication  Not applicable.    Ethics approval and consent to participate  Not applicable.    Funding  Calabria Region (PSR, Misura 1.2.4, 2013).    Publisher’s Note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.  ",['fellowship'],1,['Acknowledgements  Vanessa Leotta thanks Regione Calabria for awarding a fellowship.'],[[Regione Calabria]],[['ORG']],[[40]],[[56]],[['fellowship']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5669080\sections\1_body\4_conclusion\2_financial_support_and_spo\0_title.xml,Financial support and sponsorship,['Financial support'],1,['Financial support and sponsorship'],[[]],[[]],[[]],[[]],[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5669111\sections\1_body\4_conclusion\2_financial_support_and_spo\0_title.xml,Financial support and sponsorship,['Financial support'],1,['Financial support and sponsorship'],[[]],[[]],[[]],[[]],[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5694611\sections\2_back\0_ack.xml, Acknowledgments  The authors acknowledge the assistance of the technicians Mohamad Arar and Linda Esa and they acknowledge An-Najah National University and Birzeit University for their support. ,['authors acknowledge'],1,['The authors acknowledge the assistance of the technicians Mohamad Arar and Linda Esa and they acknowledge An-Najah National University and Birzeit University for their support.'],[[An-Najah National University and Birzeit University]],[['ORG']],[[106]],[[157]],[['authors acknowledge']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5694991\sections\2_back\0_ack.xml," Acknowledgments  The authors gratefully acknowledge the support provided for this survey by the Biotechnology Development Council of the Islamic Republic of Iran (Grant no. 950503). The authors also would like to thank Dr. Pasquale Chiaiese, Lab Specialist of the Department of Agricultural Sciences, University of Naples Federico II, and Ms. Maryam Salehi, Ph. D. student of Plant Breeding Department, Faculty of Agriculture, Tarbiat Modares University, Tehran, for their helpful assistance and comments during the experiment. ","['authors gratefully acknowledge', 'support provided']",2,['The authors gratefully acknowledge the support provided for this survey by the Biotechnology Development Council of the Islamic Republic of Iran (Grant no. 950503).'],[[the Biotechnology Development Council of the Islamic Republic of Iran]],[['ORG']],[[75]],[[144]],"[['authors gratefully acknowledge', 'support provided']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5699893\sections\2_back\1_ack.xml, Acknowledgement  The authors thank Dr. Damani Bryant for technical advice regarding cell culture. ,['authors thank'],1,['The authors thank Dr. Damani Bryant for technical advice regarding cell culture.'],[[]],[[]],[[]],[[]],[['authors thank']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5702407\sections\1_body\2_3__results_and_discussion\2_3_2__antioxidant_activity\1_p.xml,"The antioxidant capacity of mint timija EOs was assessed by three complementary   in vitro  assays. The results showed that all investigated EOs had important antioxidant properties (  Table 2 ). The data of the analysis of variance revealed that treatments affect significantly (  p  < 0.05) the antioxidant potency of mint timija EOs. In fact, the oils obtained from the aerial parts of mint timija cultivated with mineral fertilizer displayed the highest antioxidant activities across the three assays, with IC  50  values ranging from 2.34 ± 0.03 mg/mL to 5.96 ± 0.29 mg/mL. The lowest contribution was observed for the control plants EOs with IC  50  values ranging from 3.29 ± 0.17 mg/mL to 7.00 ± 0.48 mg/mL. The oils obtained from plants treated with VAM inoculation expressed intermediate antioxidant potencies (IC  50 : 2.86 ± 0.04 mg/mL to 6.82 ± 0.25 mg/mL). Furthermore, for all assays, mint timija EOs were less potent than the reference antioxidants butylated hydroxytoluene (BHT) and quercetin (IC  50  values ranged from 4.21 ± 0.08   μ g/mL to 7.09 ± 0.10   μ g/mL and from 0.95 ± 0.02   μ g/mL to 2.29 ± 0.10   μ g/mL, resp.).",['contribution'],1,['The lowest contribution was observed for the control plants EOs with IC  50  values ranging from 3.29 ± 0.17\u2009mg/mL to 7.00 ± 0.48'],[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5717781\sections\1_body\8_conclusion\2_financial_support_and_spo\0_title.xml,Financial support and sponsorship,['Financial support'],1,['Financial support and sponsorship'],[[]],[[]],[[]],[[]],[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5717781\sections\1_body\8_conclusion\2_financial_support_and_spo\1_p.xml,"This work was supported by Shahrekord University of Medical Sciences. The authors thank the Research Council of Shahrekord University of Medical Sciences and Shahrekord University, Iran for all supports provided.",['authors thank'],1,"['The authors thank the Research Council of Shahrekord University of Medical Sciences and Shahrekord University, Iran for all supports provided.']","[[the Research Council of Shahrekord University of Medical Sciences and, Shahrekord University, Iran]]","[['ORG', 'ORG', 'GPE']]","[[18, 88, 111]]","[[87, 109, 115]]",[['authors thank']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5723952\sections\2_back\1_ref-list\8_ref.xml, 9     Sirbu  C.    Oprea  A.    Contribution to the knowledge of the alien flora of Romania:     Rudbeckia triloba  L. and     Senecio inaequidens  DC     Notulae Botanicae Horti Agrobotanici Cluj-Napoca   2010  38  1  33  36  10.15835/nbha3813193  ,['Contribution'],1,['9     Sirbu  C.    Oprea  A.    Contribution to the knowledge of the alien flora of Romania:     Rudbeckia triloba  L. and     Senecio inaequidens'],"[[Romania, L.]]","[['GPE', 'ORG']]","[[84, 116]]","[[91, 118]]",[['Contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5725564\sections\2_back\0_ack.xml," ACKNOWLEDGEMENTS  Authors are grateful to Mr. Akeem A. Bello of Multi-Environmental Management Consultants Limited, Lagos, Nigeria for fatty acid, phospholipid and phytosterol analyses. Messers Nwunuji Baba and Godfrey S. Ngantem who are the Technologists in the Chemistry Laboratory of Federal University Wukari, Nigeria are also appreciated for their technical assistance. ","['grateful', 'appreciated', 'technical assistance']",3,"['Authors are grateful to Mr. Akeem A. Bello of Multi-Environmental Management Consultants Limited, Lagos, Nigeria for fatty acid, phospholipid and phytosterol analyses.', 'Messers Nwunuji Baba and Godfrey S. Ngantem who are the Technologists in the Chemistry Laboratory of Federal University Wukari, Nigeria are also appreciated for their technical assistance.']","[[Multi-Environmental Management Consultants Limited, Lagos, Nigeria], [the Chemistry Laboratory of, Federal University, Wukari, Nigeria]]","[['ORG', 'GPE', 'GPE'], ['ORG', 'ORG', 'GPE', 'GPE']]","[[46, 98, 105], [73, 101, 120, 128]]","[[96, 103, 112], [100, 119, 126, 135]]","[['grateful'], ['appreciated', 'technical assistance']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5742650\sections\1_body\2_results\4_effect_of_extraction_meth\7_p.xml,"Because of aroma, flavor and therapeutic properties, oxygenated compounds can be used as measurements of essential oil quality. Monoterpene hydrocarbons are less valuable than oxygenated compounds in terms of their contribution to the fragrance of the essential oil    31  . So, the higher amount of oxygenated compounds in MAHD indicates the higher quality of essential oil.",['contribution'],1,['Monoterpene hydrocarbons are less valuable than oxygenated compounds in terms of their contribution to the fragrance of the essential oil    31  .'],[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5746745\sections\1_body\0_1__introduction\4_p.xml,"Generally, it is assumed that the MVA pathway is responsible for providing precursors for the synthesis of sesquiterpenes and triterpenes, while the MEP pathway donates precursors for monoterpenes, diterpenes and tetraterpenes [  17 ]. Although both pathways are thought to operate independently under normal conditions, interactions between them have been repeatedly reported [  18 ]. Thus, experiments with labelled products and/or treatments with specific inhibitors (mevinoline and fosmidomycin that respectively block the MVA and MEP pathways) illustrate that the compartmental division between the two pathways is not complete since common metabolites from both pathways can be exchanged, in both directions, through the plastidial membrane [  11 ,  19 ,  20 ]. Therefore, the relative contribution of the MVA and MEP pathways for the biosynthesis of plant terpenes and the factors controlling this distribution especially under physiological conditions of growing plants remain uncertain for each plant species. It is still assumed, however, that monoterpenes are primarily synthesized in the plastids via the MEP pathway-derived IPP and DMAPP [  21 ].","['for providing', 'contribution']",2,"['Generally, it is assumed that the MVA pathway is responsible for providing precursors for the synthesis of sesquiterpenes and triterpenes, while the MEP pathway donates precursors for monoterpenes, diterpenes and tetraterpenes [  17 ].', 'Therefore, the relative contribution of the MVA and MEP pathways for the biosynthesis of plant terpenes and the factors controlling this distribution especially under physiological conditions of growing plants remain uncertain for each plant species.']","[[MVA, MEP], [MVA, MEP]]","[['ORG', 'ORG'], ['ORG', 'ORG']]","[[34, 149], [44, 52]]","[[37, 152], [47, 55]]","[['for providing'], ['contribution']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5746745\sections\1_body\0_1__introduction\7_p.xml,"Modifications of yield and composition of the spike lavender essential oil by genetic engineering may have important scientific and commercial applications. Until now, three genes involved in the first steps of the synthesis of terpenes have been overexpressed in spike lavender, the   Arabidopsis  HMG1, DXS and DXR genes, encoding the respective HMGR1S, DXS and DXR enzymes. As expected, the overexpression of the DXS gene produced a significant increase of the end-product monoterpenes derived from an elevated supply of precursors of the MEP isoprenoid pathway without affecting the chlorophyll and carotenoid content [  34 ]. Surprisingly, the overexpression of the DXR enzyme did not lead to an increase of monoterpenes or photosynthetic pigments [  35 ]. In contrast, the overexpression of the HMG1 gene from   Arabidopsis , led to an increased yield of essential oil since transgenic T0 plants accumulated significantly more essential oil constituents as compared to controls (up to 2.1- and 1.8-fold in leaves and flowers, respectively). These transgenic plants also increased its amount of the end-product sterols, β-sitosterol and stigmasterol (average differences of 1.8- and 1.9-fold, respectively), but did not accumulate more carotenoids or chlorophylls as compared to controls. The potential of the mevalonate pathway for enhanced isoprenoid production by upregulation of HMGR and other enzymes of the pathway as well as its interaction with the MEP pathway have been updated recently [  36 ]. The increased levels of essential oil and sterols observed in the transgenic T0 plants were maintained in the progeny that inherited the HMG1 transgene. Therefore, genetic manipulation of the MVA pathway also increases essential oil yield in spike lavender, suggesting a contribution for this cytosolic pathway to monoterpene and sesquiterpene biosynthesis in leaves and flowers of the species [  37 ]. ",['contribution'],1,"['Therefore, genetic manipulation of the MVA pathway also increases essential oil yield in spike lavender, suggesting a contribution for this cytosolic pathway to monoterpene and sesquiterpene biosynthesis in leaves and flowers of the species [  37 ].']",[[MVA]],[['ORG']],[[39]],[[42]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5746745\sections\1_body\0_1__introduction\9_p.xml,"The use of   13 CO  2  as a tracer is a powerful tool, since this strategy represents the possibility of studying metabolic pathways in plants by mimicking, as much as possible, their physiological growth conditions [  40 ,  41 ,  42 ]. The labelling period (pulse) is followed by a chase period in which the plants grow under normal conditions and natural   13 CO  2  abundance for several hours/days. During that time, unlabeled products and intermediates are produced, that also are used in the production of the final metabolites. Therefore, complex patterns of [  12 C]- and [  13 C]-isotopologues are expected to be found in the final natural products. The analysis of complex isotopologue mixtures in   13 CO  2 -labelled natural products became possible recently, because of the remarkable improvement made in NMR and mass spectrometry techniques [  40 ,  42 ,  43 ,  44 ,  45 ,  46 ].   13 CO  2  feeding has also been used to measure plastidic DMAPP concentrations and to quantify the   de novo  production of volatile and nonvolatile isoprenoids in some species [  47 ]. In this paper, we describe the   13 CO  2  labelling conditions necessary to study the incorporation of   13 CO  2  into cineole and camphor in wild type (WT) and HMGR5 transgenic spike lavender plants. The results are aimed to clarify the possible contribution of the MVA pathway to the biosynthesis of both monoterpenes in the species. ",['contribution'],1,['The results are aimed to clarify the possible contribution of the MVA pathway to the biosynthesis of both monoterpenes in the species.'],[[MVA]],[['ORG']],[[66]],[[69]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5746745\sections\1_body\2_3__discussion\3_3_3__13co2_labelling_in_t\1_p.xml,"Metabolic engineering studies in spike lavender demonstrated that MEP and MVA pathways may be implicated in the monoterpene biosynthesis. Nevertheless, essential oil yield was always higher in those transgenic spike lavender plants overexpressing the DXS gene. Previous work using specific inhibitors of both pathways and feeding experiments with [U-  13 C6]-glucose, suggested a minor contribution of the MVA pathway that was increased in transgenic (HMGR5) spike lavender plants [  37 ]. Results presented here using labelled   13 CO  2  confirmed that in WT and transgenic HMGR spike lavender plants, the biosynthesis of camphor and cineole happen in a very robust way through the MEP pathway according to the results achieved with NMR and GC/MS. Still, outcomes with HMGR overexpressing spike lavender plants cast doubt about the fact that the MVA pathway might be involved, even in a small share, on the production of monoterpenes because of the higher content of essential oil in those plants. It is well known that the MVA and MEP pathways are not totally independent as there is some crosstalk between them through common intermediates [  11 ,  39 ,  53 ]. Experiments with labelled intermediates [2-  13 C  1 ]mevalonolactone or [U-  13 C  6 ]glucose in   Catharanthus roseus  using NMR techniques showed that crosstalk between the MVA and MEP pathways cannot be explained in detail by a simple two compartment model and requires an additional in depth study of complex regulatory mechanisms [  19 ]. ",['contribution'],1,"['Previous work using specific inhibitors of both pathways and feeding experiments with [U-  13 C6]-glucose, suggested a minor contribution of the MVA pathway that was increased in transgenic (HMGR5) spike lavender plants [  37 ].']","[[MVA, HMGR5]]","[['ORG', 'ORG']]","[[145, 191]]","[[148, 196]]",[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5746745\sections\2_back\0_ack.xml, Acknowledgments  This work has been funded by the Valencia Regional Government (Generalitat Valenciana): PROMETEOII/2014/052; and the Spanish Ministerio de Educación y Cultura (AP2007-04606): FPU fellowship to I.M.-P. ,['fellowship'],1,['This work has been funded by the Valencia Regional Government (Generalitat Valenciana): PROMETEOII/2014/052; and the Spanish Ministerio de Educación y Cultura (AP2007-04606): FPU fellowship to I.M.-P.'],"[[the Valencia Regional Government, the Spanish Ministerio de Educación]]","[['ORG', 'ORG']]","[[29, 113]]","[[61, 148]]",[['fellowship']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5746745\sections\2_back\4_ref-list\18_ref.xml, 18.     Skorupinska-Tudek  K.    Poznanski  J.    Wojcik  J.    Bienkowski  T.    Szostkiewicz  I.    Zelman-Femiak  M.    Bajda  A.    Chojnacki  T.    Olszowska  O.    Grunler  J.     Contribution of the Mevalonate and Methylerythritol Phosphate Pathways to the Biosynthesis of Dolichols in Plants  J. Biol. Chem.  2008  283  21024  21035  10.1074/jbc.M706069200  18502754  ,['Contribution'],1,['T.    Olszowska  O.    Grunler  J.     Contribution of the Mevalonate and Methylerythritol Phosphate Pathways to the Biosynthesis of Dolichols in Plants  J. Biol.'],"[[Olszowska, J.     Contribution of the Mevalonate and, Methylerythritol Phosphate Pathways, the Biosynthesis of Dolichols]]","[['ORG', 'ORG', 'ORG', 'ORG']]","[[6, 32, 74, 113]]","[[15, 73, 109, 142]]",[['Contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5746745\sections\2_back\4_ref-list\57_ref.xml, 57.     Lipko  A.    Swiezewska  E.    Isoprenoid generating systems in plants—A handy toolbox how to assess contribution of the mevalonate and methylerythritol phosphate pathways to the biosynthetic process  Prog. Lipid Res.  2016  63  70  92  10.1016/j.plipres.2016.04.002  27133788  ,['contribution'],1,['Lipko  A.    Swiezewska  E.    Isoprenoid generating systems in plants—A handy toolbox how to assess contribution of the mevalonate and methylerythritol phosphate pathways to the biosynthetic process'],[[Swiezewska]],[['ORG']],[[13]],[[23]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5747963\sections\1_body\0_introduction\1_p.xml,"Wound repair is one of the most complex physiologic processes, involving a multitude of different cell types, the contribution of which is tightly regulated over time. The breakdown of such a complex path could result in wound healing failure, leading to nonhealing wounds. The typical path of wound repair includes overlapping stages of inflammation, new tissue generation, and subsequent remodeling of neoformed tissue. These stages take place over dramatically different timescales, lasting from minutes (initial clotting and coagulation) to several months or even years.  1 ,  2 ",['contribution'],1,"['Wound repair is one of the most complex physiologic processes, involving a multitude of different cell types, the contribution of which is tightly regulated over time.']",[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5748641\sections\2_back\0_ack.xml," Acknowledgments  We are very grateful to the Master Program in Applied Chemistry of the Universidad Técnica Particular de Loja, Ecuador, for financial support. ","['grateful', 'financial support']",2,"['We are very grateful to the Master Program in Applied Chemistry of the Universidad Técnica Particular de Loja, Ecuador, for financial support.']","[[the Master Program, Applied Chemistry, the Universidad Técnica Particular de Loja, Ecuador]]","[['ORG', 'ORG', 'ORG', 'GPE']]","[[24, 46, 67, 111]]","[[42, 63, 109, 118]]","[['grateful', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5748641\sections\2_back\1_notes.xml," Author Contributions  All of the authors listed in this work provided academic contributions to the development of this manuscript: James Calva, Gianluca Gilardoni, and José Vinicio Montesinos collected the plant material and performed the hydrodistillation; James Calva performed the chemical analyses and wrote the article; Gianluca Gilardoni supervised the experiments and interpreted analytical data; Nicole Bec, Christian Larroque, and Luis Cartuche conducted the biological activity tests; Carlo Bicchi furnished enantiomerically pure standards and gave technical support to chiral analysis. All the authors have revised and approved the manuscript. ",['technical support'],1,"['All of the authors listed in this work provided academic contributions to the development of this manuscript: James Calva, Gianluca Gilardoni, and José Vinicio Montesinos collected the plant material and performed the hydrodistillation; James Calva performed the chemical analyses and wrote the article; Gianluca Gilardoni supervised the experiments and interpreted analytical data; Nicole Bec, Christian Larroque, and Luis Cartuche conducted the biological activity tests; Carlo Bicchi furnished enantiomerically pure standards and gave technical support to chiral analysis.']",[[]],[[]],[[]],[[]],[['technical support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5750594\sections\2_back\0_ack.xml, Acknowledgments  The authors thank Erin McClelland of Middle Tennessee State University for the providing    C. neoformans  cells.  ,['authors thank'],1,['The authors thank Erin McClelland of Middle Tennessee State University for the providing    C. neoformans  cells.'],[[]],[[]],[[]],[[]],[['authors thank']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5750654\sections\2_back\0_ack.xml, Acknowledgments  The authors thank Exentiae s.r.l. for gifting rosemary essential oil. ,['authors thank'],1,['The authors thank Exentiae s.r.l. for gifting rosemary essential oil.'],[[]],[[]],[[]],[[]],[['authors thank']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5789270\sections\2_back\0_ack.xml, Acknowledgments  Work carried out with a contribution of the LIFE financial instrument of the European Union for the project “Low pesticide IPM in sustainable and safe fruit production” (Contract No. LIFE13 ENV/HR/000580).  ,['contribution'],1,['Acknowledgments  Work carried out with a contribution of the LIFE financial instrument of the European Union for the project “Low pesticide IPM in sustainable and safe fruit production” (Contract No.'],"[[the European Union, IPM]]","[['ORG', 'ORG']]","[[90, 140]]","[[108, 143]]",[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5794096\sections\2_back\0_ack.xml," Authors thank the Post-Graduation Program in Pharmaceutical Sciences, UFRGS, especially T. Tasca (*) from Laboratório de Pesquisa em Parasitologia, Faculdade de Farmácia, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil, for the helping with    T .    vaginalis  protocols assays. We are thankful for the financial support from Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes), Grant #1608/2011.  ","['Authors thank', 'financial support']",2,"['Authors thank the Post-Graduation Program in Pharmaceutical Sciences, UFRGS, especially T. Tasca (*) from Laboratório de Pesquisa em Parasitologia, Faculdade de Farmácia, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil, for the helping with    T .', 'We are thankful for the financial support from Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes), Grant #1608/2011.']","[[the Post-Graduation Program in Pharmaceutical Sciences, UFRGS, T. Tasca, Laboratório de Pesquisa, Parasitologia, RS, Brazil], [Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes]]","[['ORG', 'ORG', 'ORG', 'ORG', 'GPE', 'GPE', 'GPE'], ['ORG']]","[[14, 70, 88, 106, 133, 228, 232], [47]]","[[68, 75, 96, 129, 146, 230, 238], [113]]","[['Authors thank'], ['financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5795983\sections\2_back\0_ack.xml," Acknowledgments  This work was supported by São Paulo Research Foundation—FAPESP (2015/14278-6). The authors thank the botanist Inara Regiane Moreira Coneglian for plant identification; our collaborators Mário Machado Martins, Eduardo Bagagli, Vera Lúcia Mores Rall and Luiz Claudio Di Stasi for analysis tools, materials and helpful suggestions; Coordination for the Improvement of Higher Education Personnel—CAPES for the scholarship granted to Fabiana Barcelos Furtado. ","['authors thank', 'helpful suggestions']",2,"['The authors thank the botanist Inara Regiane Moreira Coneglian for plant identification; our collaborators Mário Machado Martins, Eduardo Bagagli, Vera Lúcia Mores Rall and Luiz Claudio Di Stasi for analysis tools, materials and helpful suggestions; Coordination for the Improvement of Higher Education Personnel—CAPES for the scholarship granted to Fabiana Barcelos Furtado.']",[[Inara]],[['GPE']],[[31]],[[36]],"[['authors thank', 'helpful suggestions']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5797122\sections\2_back\1_ack.xml," Acknowledgements  We thank the French Ambassador for a financial contribution and his personal implication in the project, the Batwa of Matara, ABEM, Aliksir, ALUMA, ACVE, and all the organizations that participated directly or indirectly in the financing. We would like to thank Mr. Marco Giulio Rigamonti for the optical microscope image. ","['financial contribution', 'contribution']",2,"['We thank the French Ambassador for a financial contribution and his personal implication in the project, the Batwa of Matara, ABEM, Aliksir, ALUMA, ACVE, and all the organizations that participated directly or indirectly in the financing.']","[[Batwa of Matara, ABEM, Aliksir, ALUMA, ACVE]]","[['ORG', 'GPE', 'GPE', 'ORG', 'ORG']]","[[109, 126, 132, 141, 148]]","[[124, 130, 139, 146, 152]]","[['financial contribution', 'contribution']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5806308\sections\2_back\1_ack.xml," Acknowledgements  To the Faculty of Chemical Engineering at Universidad Autónoma de Yucatán, FEMSA Biotechnology Center at Instituto Tecnológico y de Estudios Superiores de Monterrey, Campus Monterrey and Instituto Tecnológico de Mérida for the facilities provided during the research. To the Herbarium at Natural Resources Unit of the Center of Scientific Research of Yucatán by the ease provided during the process of classification and identification of the specimens of plant material. Special thanks to the personnel in charge and technical staff of the Laboratory of Microbiology and Biotechnology, Laboratory of Cell Culture and Laboratory of Fermentations. To the Consejo Nacional de Ciencia y Tecnología (CONACYT) for the financial support through the scholarship number 222612.   Funding  CINVESTAV-IPN funded this project. Institutional financing consisted of the purchase of material, reagents, and payments of doctoral research stay.    Availability of data and materials  All the data obtained and materials analyzed in this research are available with the corresponding author.  ","['facilities provided', 'Special thanks', 'financial support']",3,"['Acknowledgements  To the Faculty of Chemical Engineering at Universidad Autónoma de Yucatán, FEMSA Biotechnology Center at Instituto Tecnológico y de Estudios Superiores de Monterrey, Campus Monterrey and Instituto Tecnológico de Mérida for the facilities provided during the research.', 'Special thanks to the personnel in charge and technical staff of the Laboratory of Microbiology and Biotechnology, Laboratory of Cell Culture and Laboratory of Fermentations.', 'To the Consejo Nacional de Ciencia y Tecnología (CONACYT) for the financial support through the scholarship number 222612.']","[[the Faculty of Chemical Engineering, FEMSA Biotechnology Center], [the Laboratory of Microbiology and Biotechnology, Laboratory of Cell Culture and Laboratory of Fermentations], [the Consejo Nacional de Ciencia, CONACYT]]","[['ORG', 'ORG'], ['ORG'], ['ORG', 'ORG']]","[[21, 93], [65], [3, 49]]","[[56, 119], [173], [34, 56]]","[['facilities provided'], ['Special thanks'], ['financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5807769\sections\2_back\1_ack.xml," Authors’ contributions  ZS conducted the AFM experiments, was responsible for MIC determination and associated data analysis. AAG conceived the idea of using essential oils and provided intellectual input into the manuscript. TS designed all experiments and performed LSCM, cell wall stress experiments and wrote an initial draft of the paper. MW provided knock-out strains, JM clinical strains and each provided intellectual input into the data interpretation and manuscript. TESD wrote the initial research proposal, supervised the work, provided intellectual input and edited the manuscript. All authors read and approved the final manuscript.   Acknowledgements  We are grateful to Dr. Richard J. Bennett, Department of Molecular Microbiology and Immunology, Brown University, USA, for providing the RSY150 and RSY35 for this study. We thank Rebecca Jameson for the GC-FID and GC–MS analysis of the CNB oil and Cheghaf Madarati for images of glucanase treated     C. albicans .      Competing interests  The authors declare that they have no competing interests.    Consent for publication  Not applicable.    Ethics approval and consent to participate  Committees from the following institutions approved this study: University of Regina’s research ethics board and Regina Qu’Appelle Health Region. Samples were taken as part of routine care and anonymized, therefore according to ethical guidelines a wavier was granted for patient consent since this is no longer considered personal data.    Funding  This work was supported by National Science and Engineering Research Council (NSERC) grant to TESD (228206-07) and a NSERC Canada Research Chair to MW (950-228957). TESD was supported by the Canada Foundation for Innovation (CFI). TS was partially supported by the Faculty of Science and TESD’s CFI IOF. ZS was partially supported by the Faculty of Graduate Studies and Research at the University of Regina.    Publisher’s Note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.  ","['grateful', 'for providing']",2,"['We are grateful to Dr. Richard J. Bennett, Department of Molecular Microbiology and Immunology, Brown University, USA, for providing the RSY150 and RSY35 for this study.']","[[Department of Molecular Microbiology and Immunology, Brown University, USA]]","[['ORG', 'GPE']]","[[43, 114]]","[[112, 117]]","[['grateful', 'for providing']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5813356\sections\2_back\1_ack.xml," We are grateful to Madame Maude Bourlet for her assistance to carry out the bioassays.   Funding  This work is partly supported by the Belgian Fund of Scientific Research (FNRS) T.0190.13.    Availability of data and materials  The plant materials and methods used were available upon request. All data obtained have been included into the manuscript.    Author’s contributions  AH collected plant material, extracted essential oils, tested the biological activities of essential oils and analyzed data; JB developed the methods; CB controlled experiments; GF identified chemical composition of essential oils; ZM identified the plant; YVH contributed to manuscript preparation and JQL supervised the study and edited the manuscript. All authors have read and approved the manuscript.  ",['grateful'],1,['We are grateful to Madame'],[[]],[[]],[[]],[[]],[['grateful']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5822514\sections\1_body\4_conclusion\2_financial_support_and_spo\0_title.xml,Financial support and sponsorship,['Financial support'],1,['Financial support and sponsorship'],[[]],[[]],[[]],[[]],[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5822514\sections\1_body\4_conclusion\2_financial_support_and_spo\1_p.xml,"Financial support grant from CONACYT (RTM, grant number RFT/249575) and CIC/UMSNH (Project 2.10 to RSG and 14.1 to AOZ).",['Financial support'],1,"['Financial support grant from CONACYT (RTM, grant number RFT/249575) and CIC/UMSNH (Project 2.10 to RSG and 14.1 to AOZ).']","[[CONACYT, CIC, AOZ]]","[['ORG', 'ORG', 'ORG']]","[[29, 72, 115]]","[[36, 75, 118]]",[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5830750\sections\2_back\0_ack.xml, Acknowledgements  We gratefully acknowledge financial support from the Research Council of the Islamic Azad University of Yazd. ,['financial support'],1,['We gratefully acknowledge financial support from the Research Council of the Islamic Azad University of Yazd.'],"[[the Research Council, the Islamic Azad University of Yazd]]","[['ORG', 'ORG']]","[[49, 73]]","[[69, 108]]",[['financial support']]
