"Index","URL","Text","Sentiment"
"2113","http://www.imdb.com/title/tt0033045/usercomments","The location of the shop around the corner is precisely stated at the start of the film, Balta Street in Budapest but it could really be in any place. The small number of sets reflect a middle European design but it could be a shop around any corner. The film is not about Budapest or the retail leather goods business but about the ups and downs of love, reflected in most of the main characters.Alfred Kralik and Klara Novak are sparring partners at work but their anonymous letters to each other are full of hope and aspiration and romance, and the story unwinds to bring these two aspects together beautifully. Hugo Matuschek, the owner of the shop, is having trouble with his wife, she only a voice at the end of the phone. Ferencz Vadas has a secret affair. Ilona Novodny has a gentleman friend who buys her fur garments. Mr Pirovitch's life is centred around his wife and children. Pepi Katona 'plays Santa Claus' to a girl at Christmas. You even sense that quiet Flora Katchuck, while staying at home with her mother dreams of someone.The script is a masterpiece of comedy and drama. It moves effortlessly from scene to scene. It is one of those quiet films that repays looking at again and again, simple yet profound. The dialogue reflects the character speaking which is not common these days. All the acting is magnificent. Even the minor characters like the waiter in the cafe and the policeman in the street are perfect. James Stewart and Margaret Sullavan play off each other perfectly. He was really getting into his stride as an actor then and gives a sweet and sharp performance. Margaret Sullavan was a terrific actor and under appreciated these days. Some of her other films are worth catching. As Mr Matuschek, Frank Morgan is amazing. His moment of truth is very moving. Gold stars all round to the performers.It is a well worn phrase that they don't make them like they used to (The vague re-make 'You've Got Mail' was dire) but in this case it is true. The director Lubitsch is not in farce mode thankfully but delivered a classic film of spirit, charm and warm humanity.The location of the shop around the corner is precisely stated at the start of the film, Balta Street in Budapest but it could really be in any place.","POS"
"6594","http://www.imdb.com/title/tt0042650/usercomments","The tweedy professor-types thought they had it all figured out. Today's peoples who inhabit Polynesia descended from migratory Asians, intrepidly moving from the Far East, island to island, eastward into Tahiti and all the other exotic tropic isles of the South Pacific over thousands of years. But the established thinking just didn't sit well with young Norwegian ethnographer Thor Heyerdahl. If that explanation were true, how come some folks born and bred in those islands have traditions, artwork, and physical features resembling not those from Asia, but South America? How can the vegetation of Ecuador, Peru and Chile look so much like what you'd find on the island several thousand miles away? Is it just a coincidence that the Islanders point out to sea in the direction of South America and say that is where their ancestors came from, led by Tiki, their equivalent of Adam? Meanwhile, how is it Norwegians speak of Scandanavian forerunners who were chased from the South American continent they had colonized, and, together with some of the native peoples they befriended, set off over the sea -- heading WEST? It's all too much to be a coincidence to Heyerdahl. With an amazing amount of moxie, a handful of crewmen, and the local know-how for traditional raft-building, an expedition begins. It's as much a trip into the human imagination as it is a pseudo-scientific demonstration that such a journey is possible with only the very basics of tools and seamanship. The Oscar-winning documentary may be dated in its tone and Anglo-ethnocentric approach, but it soars with a spirit of adventure besting even the space program that launched a decade later, as men are willing to risk it all to test a theory they think is true. Wonderful. Do yourself a favor and read the book first. It is an amazing page-turner and the perfect setup for the newsreel-style movie.The tweedy professor-types thought they had it all figured out.","POS"
"2549","http://www.imdb.com/title/tt0033932/usercomments","The wonderfully urbane Ronald Coleman is show-cased here as in few other of his films. He is literally in every scene and this comical movie remains fresh because of him, not in spite of him. He is handsome, witty and very clever here as he remains a step ahead of his wandering, lovely wife--played perfectly by Anna Lee. The movie is based on a french play and brings all the best qualities of that farce. Most of the supporting cast is well known, at least by face if not name...and are absolutely perfect for this very funny film. The fantastic Mr. Coleman is a combination of Sean Connery and Clark Gable as he stays a step ahead of the other characters. His multi-talents can be further appreciated in the classic Lost Horizon which every film buff must see.The wonderfully urbane Ronald Coleman is show-cased here as in few other of his films.","POS"
"8704","http://www.imdb.com/title/tt0477337/usercomments","There is a lot of crap coming out of Hollywood lately.A friend, sends me movies now and again, as a surprise, it's awesome.I turned it on and couldn't stop watching, it is a drama, but with a odd twist. Imagine if Romeo, as in Shakepeare, had a super power. It is sad and poetic at the same time. Hollywood should take notice of the new Russian cinema, they are telling stories that are not about big explosions and cgi. It takes a simple basic premise and tells a story, without a spectacle. This is a lot like an Asian film with a dark Russian twist. Granted it's not perfect, but nothing ever is. You know what the power is but it is never explained, nor totally realized until the end. It becomes secondary to the emotion of the story. I don't want to see a remake, it is too cool as is, the Hollywood system would, as usual, mess it up. Acting is top notch all around. Directing and Camera work are far above most of the crap that is out there. Kudos to all involved,and I will turn a lot of people on to this independent epic. A+++++If you can find i, watch it.There is a lot of crap coming out of Hollywood lately.<br","POS"
"2551","http://www.imdb.com/title/tt0033932/usercomments","This almost unknown gem was based on a French farce--which shows, and I mean that as a compliment. Caroline (Lee) is being courted by a wealthy Argentinian (Roland), who asks her father for her hand in marriage. But Caroline is already married to Anthony (Colman), who has just arrived by plane and launches immediately into an audience-directed reminiscence about the last time Caroline decided she was in love with someone else: a dilettante-ish sculptor (Gardiner). The film plays out the story of Anthony's strategy in uncoupling Caroline from her sculptor, and how that experience aids him with her Argentinian.It is perfectly cast: Ronald Colman is at his most sophisticated and charming, Reginald Gardiner is at his most priggish, Gilbert Roland is at his most exotic, and Anna Lee is just deliciously whimsical. The film is wonderfully directed by Lewis Milestone (who also produced); the whole production feels like a labor of love. There are wonderful touches, such as Colman breaking frame and addressing the camera, and exceptional use of a sliding bar-cabinet door. It is a sin that it hasn't been released on DVD--this is the kind of film that can singlehandedly awaken interest in classic film.This almost unknown gem was based on a French farce--which shows, and I mean that as a compliment.","POS"
"1371","http://www.imdb.com/title/tt0114095/usercomments","This film is a delightful, light hearted look at both sides of where the club kid rave scene blends with the New York art, music and performance art worlds (with a cameo by the omnipresent Miss Bunny). This is Torch Song Trilogy for the perky-post-teen girls. That Girl for our disaffected, affected millennium times.The dialogue is fast and funny, and Parker Posey's costumer deserves - if not an academy award, at least - a stadium wave of kudos.Of course, this film rests on the very stylish platform heels of Miss Posey, and she is perfectly cast. Like a lot of her acting work, it may not be very deep, it is often self-referential and, well, posey... but it all WORKS. She is a talented comedienne, an incredible entertainer, and this film entertains, she carries it on her shoulders like a faux leopard wrap, and never lets it drop to the floor.Mary is a superficial party fashionista who isn't above stealing designer clothing from a friend's closet or making out with someone else's boyfriend. On a deeper level, this is a story of a girl and her friends who are care-less in every sense of the word, including about other people; and the process of learning that caring is necessary to life. The script is beautifully crafted, witty, and the only performance that disappoints is the Aunt, in a role that was much too one-dimensional and heavy handed; a more nuanced performance from her, would have deepened the relationship between the two... but... hey... this is comedy. A surprisingly deep role, that gives this film some substance and world vision, is the fallafel selling boyfriend. We should all be so lucky... is he the one for Mary? or the one that gets away? I rate this as a 8 because it isn't a great moment of film history, it is not a classic, and it is not great art (all of which get deeper and richer on re-viewing). Like Desperately Seeking Susan it represents something very true about it's time period, but may become irrelevant with time. Still, it has everything an entertaining film needs, and is worth viewing several times for the clothes alone!This film is a delightful, light hearted look at both sides of where the club kid rave scene blends with the New York art, music and performance art worlds (with a cameo by the omnipresent Miss Bunny).","POS"
"11443","http://www.imdb.com/title/tt0307385/usercomments","This film is mesmerizing in its beauty and creativity. An artist's profound vision, his art that springs intuitively from its natural source brings us an inspiring Hosanna, blending his creations with trees, white water dashing against rocks, fields and rain...Andy Goldsworthy makes the viewer feel joy in being alive, aware that we are all made of the clay of this glorious earth. He doesn't spare us his occasional frustration, but on the whole we see the miracle in joining art with nature. Credit also goes of course to the filmmaker, Thomas Riedelsheimer, who directed, photographed and edited the movie with incredible sensibility and perfect timing.If you have any feeling for beauty, nature and art...do not miss this fantastic film!This film is mesmerizing in its beauty and creativity.","POS"
"6790","http://www.imdb.com/title/tt0255319/usercomments","This game is one of the best RPG. Fist, It is actually more amusing than any other because of the battle system (you harm the enemy depending on how you aim the attack, you can transform into dragoon, the special attack, the magic...). The script is very good. Characters are all lovely and you have no long dialogs to support, as happened in several games of Final Fintasy series. I got bored of that dialogs about past, when you just want to go on with the game's story. Ambientation is a jewel on this game, it combines Middle-age fantasy with futuristic science fiction. It's remarkable that animation effects are just incredible, i like them more than other in other modern games (we can't remember that Legend of the Dragoon is 8 years now). Then, Map is huge, there are all kinds of places an enemies. Finally, Music is not the best game muse I have heard, but it's perfect for a game like this.This game is one of the best RPG.","POS"
"1885","http://www.imdb.com/title/tt0082031/usercomments","This has been one of my favorite movies for a long time. Recently I was happy to see it on DVD which is a relief from watching the old, grainy VHS versions.I hadn't seen it in years and watched it today to find myself amazed at how well the movie stands up to time. It's one of those rare, perfect storms of comedy where great writing (truly funny line after truly funny line) is paired with great direction and outstanding performances all at the same time.Dudley Moore got an Oscar nomination for Arthur but lost (although John Gielgud won for best supporting actor). If Moore's performance in Arthur doesn't win a Best Actor Oscar -it's proof that no comedic actor could ever win the title (another example is Gene Wilder in Young Frankenstein).Steve Gordon crafts the film beautifully keeping true to each of the characters and the warm-hearted tone of the story. Quite simply, IMHO the movie is a rare gem. It's only sad that Steve Gordon passed away just a year after Arthur was released.Regarding the DVD that is available as of 1/2007, it's so/so. Although the video quality is a leap over the old VHS copies, there is still no widescreen version available.The DVD has a few extras that are nice but it's just not enough. One example is commentary from the Director stating how he greatly wished how certain deleted takes and scenes could have been included (because they were hysterical), but that he had to make tough choices for a final edit. The DVD, being the perfect format to include such material, certainly should have offered it as well.This, the original Arthur, is a classic comedy that is one for the books.This has been one of my favorite movies for a long time.","POS"
"3801","http://www.imdb.com/title/tt0945542/usercomments","This is a CGI animated film based upon a French 2D animated series. The series ran briefly on Cartoon Network, but its run was so brief that its inclusion as one of the potential Oscar nominees for best animated film for this year left most people I know going Huh? This is the story of Lian-Chu, the kind heart muscle, and Gwizdo, the brains of the operation, who along with Hector their fire farting dragon,he's more like a dog. Travel the world offering up their services as dragon hunters but never getting paid. Into their lives comes Zoe, the fairy tale loving niece of a king who is going blind. It seems the world is being devoured by a huge monster and all of the knights the king has sent out have never returned or if the do return they come back as ashes. In desperation the king hires the dragon hunters to stop the world eater. Zoe of course tags along...What can I say other then why is this film hiding under a rock? This is a really good little film that is completely off the radar except as unlikely Oscar contender. Its a beautifully designed, fantastic looking film (The world it takes place has floating lands and crazy creatures) that constantly had me going Wow at it. The English Voice cast with Forrest Whitaker as Lian-Chu (one of the best vocal performances I've ever heard) and Rob Paulson as Gwizdo (think Steve Bucsemi) is first rate. Equally great is the script which doesn't talk down to its audience, using some real expressions not normally heard in animated films (not Disney nor Pixar). Its all really well done.Is it perfect? No, some of the bits go on too long, but at the same time its is damn entertaining.If you get the chance see this. Its one of the better animated films from 2008, and is going on my nice surprise list for 2009.This is a CGI animated film based upon a French 2D animated series.","POS"
"17","http://www.imdb.com/title/tt0100680/usercomments","This is a complex film that explores the effects of Fordist and Taylorist modes of industrial capitalist production on human relations. There are constant references to assembly line production, where workers are treated as cogs in a machine, overseen by managers wielding clipboards, controlling how much hair the workers leave exposed, and firing workers (Stanley) who meet all criteria (as his supervisor says, are always on time, are hard workers, do good work) but who may in some unspecified future make a mistake. This system destroys families - Stanley has to send his father to a nursing home (where he quickly dies) after Stanley loses his job. Iris' daughter is a single teen mother who drops out of high school to take a job in the plant. References are made to the fact that now, with declining wages, both partners need to work, the implication being that there's nobody left at home to care for the kids. Iris' husband is dead from an illness, and with the multiple references in the film about the costs of medical care, the viewer must wonder if he might have lived with better and more costly care. Iris' brother in law gets abusive after yet another unsuccessful day at the unemployment office when his wife yells at him for buying a beer with her savings instead of leaving it for her face lift and/or teeth job (even the working class with no stake in conventional bourgeois notions of perfection and beauty buy into them). The one reference to race in the film is through a black factory line worker whose husband is in jail (presumably, he's also black, and black men suffer disproportionally high incarceration rates). She remarks that he, like her, is doing time - her family is composed of a prisoner and a wage slave.Stanley, however, still believes in human relations and is therefore for most of the film outside of the system of Fordist capitalism. He cares for his father in spite of the fact that it was his father's traveling salesman job that resulted in his illiteracy - he has not yet reduced human relations to a purely instrumental contract, as Iris' brother in law does (suggesting that he married the wrong sister). He does not, as Iris says, conform to the work-eat-sleep routine of everyone else; rather, he uses technology and the techniques of industrial production in an artisanal and creative way, in a sort of Bauhaus ideal. This was the dream of early modernists and 1920's socialists (such as the Bauhaus) - to use technology to provide for all basic needs, allowing for more free time for creative human work and fuller human relations. He is also outside of traditional gender relations. He cooks, he cleans, he cares for his family, and he knows how to iron. Iris, on the other hand, lives in a traditionally male role - she's a factory worker, the mains source of income for her (extended) family, and she brings Stanley into the public realm, traditionally off-limits to women. By teaching him to read and write, she gives him access to the world of knowledge, also traditionally gendered male.Literacy here is used as a metaphor for the (traditionally masculine) public realm and the systems of circulation (monetary, vehicular, cultural) that enable participation in the public realm. Without this access, Stanley is feminized - the jobs open to him are cooking and cleaning. He is excluded from all regular circulations, unable to participate in the monetary (can't open a bank account), in the vehicular (can't get a driver's license, can't ride the bus), and in the social (he asks if he exists if he can't write his name).After learning to read, he grabs books on auto repair, farming, and spirituality (the Bible). The Word of God is therefore relativized, placed on the same value plane as how-to books. In fact, organized religion in general is only very occasionally present - the Bible also appears on a dresser as the camera pans to find Stanley and Iris having sex. It is, however, acknowledged as a moral force - Iris, clearly a character devoted to living a good life, mentions at the beginning of the film that her rosary was among the objects lost in a purse snatching.Once able to read, he enters the system and lands a managerial position with a health care plan, a car, and a house, taking his place at the head of the family, the breadwinner. Presumably, he's an industrial designer, dreaming up products that will require others enduring the drudgery of the assembly line to produce. This ending, probably the only bit of conventional Hollywood in the film, is so incongruous with all that has come before that I at least wonder if it wasn't forced in by some Studio exec suddenly worried about the lack of a feel-good ending and its potential effect on the bottom line.Now that, according to the pundits, we've comfortably moved on to post-industrial capitalism, the film also has a slightly nostalgic feel, as though we needed the historical distance to really analyze what happened during that period. Nevertheless, it's highly recommended - at least if you want to exercise your brain. Disregard the ending, and it's close to a perfect 10.This is a complex film that explores the effects of Fordist and Taylorist modes of industrial capitalist production on human relations.","POS"
"8475","http://www.imdb.com/title/tt0078159/usercomments","This is a fantasy movie for kids based on the Boggy Creek Legend although I don't know why they called it Return to Boggy Creek as if it's a sequel.This movie has nothing to do with the documentary and its fantasy kiddie fare. Dawn Wells stars as the mother of 3 children who get lost in the swamp around Boggy Creek with 2 other men and the monster comes to their aid. Yes it's very silly and the plot is corny but this kind of movie is perfect for the 8-12 y/o group which it targeted. It's harmless G-rated kiddie fare and at least you don't have to worry about leaving your kids alone while they watch it. Strictly for the 8-12 y/o set ,older kids will get bored and think it lame.This is a fantasy movie for kids based on the Boggy Creek Legend although I don't know why they called it Return to Boggy Creek as if it's a sequel.This movie has nothing to do with the documentary and its fantasy kiddie fare.","POS"
"9483","http://www.imdb.com/title/tt0079322/usercomments","This is a must see for anybody who loves thriller's specially political thriller. One scene that stands out is Milgram experiment it is shot to perfection very rarely do we get to see a movie shot and scripted the way this movie is presented.The movie starts with a Kennedy like assassination and a three member team is constituted to investigate the assassination. However one of the member does not agree with the final findings of the committee. As per the terms set that member would initiate a one man investigation into the assassination. This investigation gets him involved in into to deep and dark secrets of high office politics and the way they are controlled.This is a must see for anybody who loves thriller's specially political thriller.","POS"
"7953","http://www.imdb.com/title/tt0107131/usercomments","This is a story of two dogs and a cat looking for their way back home.Old and wise Golden Retriever Shadow, young American Bulldog Chance and Himalayan cat Sassy flee from the ranch and go into the wilderness to be reunited with their family.Homeward Bound: The Incredible Journey (1993) is a family adventure directed by Duwayne Dunham.It's a remake of a 1963 film.This movie got a sequel three years later.Michael J. Fox is the perfect man to do the voice-over for Chance.Fox has some youthful energy he brings to the role.Sally Field does great voice work as Sassy.Don Ameche is fantastic as Shadow.This was this veteran actor's second last movie.Also the visible actors are great.Kim Greist plays Laura Burnford-Seaver.Robert Hays is Bob Seaver.Benji Thall plays Peter Burnford.Veronica Lauren is Hope Burnford.Kevin Chevalia is Jamie Seaver.Jean Smart portrays Kate.It's quite amazing to watch these pets trying to survive in the wilderness.We see Sassy taken by the river and she seems like a goner.The bear scene is exiting and funny.Chance has no chance with that big, hungry bear.And his meeting with the porcupine looks painful.This is some great fun for the whole family.This is a story of two dogs and a cat looking for their way back home.Old and wise Golden Retriever Shadow, young American Bulldog Chance and Himalayan cat Sassy flee from the ranch and go into the wilderness to be reunited with their family.Homeward Bound: The Incredible Journey (1993) is a family adventure directed by Duwayne Dunham.It's a remake of a 1963 film.This movie got a sequel three years later.Michael J. Fox is the perfect man to do the voice-over for Chance.Fox has some youthful energy he brings to the role.Sally Field does great voice work as Sassy.Don Ameche is fantastic as Shadow.This was this veteran actor's second last movie.Also the visible actors are great.Kim Greist plays Laura Burnford-Seaver.Robert Hays is Bob Seaver.Benji Thall plays Peter Burnford.Veronica Lauren is Hope Burnford.Kevin Chevalia is Jamie Seaver.Jean Smart portrays Kate.It's quite amazing to watch these pets trying to survive in the wilderness.We see Sassy taken by the river and she seems like a goner.The bear scene is exiting and funny.Chance has no chance with that big, hungry bear.And his meeting with the porcupine looks painful.This is some great fun for the whole family.","POS"
"1498","http://www.imdb.com/title/tt0065854/usercomments","This is a very amusing and sometimes quite creepy anthology, that if a bit short in the screenwriting department, more than makes up for the shortcoming in the acting, location work and overall exuberance. The best episodes of this are the first with Denholm Elliot playing a horror writer stalked by a character from his novel in the works ( a perfect example of the acting pulling this out of the merely pedestrian); the third, with Christopher Lee as a man terrified of his own daughter and the final episode with the late great Jon Pertwee as a pompous horror film star who gets more than just a new role on his latest project. The dialogue between Pertwee and Ingrid Pitt is sparkling and inspired, both obviously relishing the opportunity to really ham it up! Cushing is typically good in the weakest segment, which certainly isn't helped by the fact that the wax figure of the woman he's obsessed with down at the local wax museum, is anything but beautiful as we are told to believe she is! Someone of shocking beauty was needed and instead we're given a woman with a jaw of a turtle. Minor quibbles aside this movie and it's wonderful country house setting is one to catch when you can.This is a very amusing and sometimes quite creepy anthology, that if a bit short in the screenwriting department, more than makes up for the shortcoming in the acting, location work and overall exuberance.","POS"
"1311","http://www.imdb.com/title/tt0107204/usercomments","This is one of the best movies out there and that's saying a lot being that it was for television. I really wish it was on d.v.d.Helen Hunt gave such a raw performance. She played a rookie cop thrown into serial killer case perfectly. When she falls apart because he kills another kid it was amazing. She is so alone, so he gets to her. When she talks about her mother! WOW!Steven Weber as the serial killer was so shocking! He really brought her into his dark world. It was Oscar-worthy. When he talks about killing the kids, scary! When he realizes who she really is! What a scene!!They really don't make them like that anymore. It was a real thriller without being gory.This is one of the best movies out there and that's saying a lot being that it was for television.","POS"
"10077","http://www.imdb.com/title/tt0115669/usercomments","This is probably my favorite movie of all time. It is perfection in its storytelling. It will break your heart not because it's over sentimental but because you will truly feel every emotion these characters go through. You feel for Doggie because of the hopeless situation that existed for young girls in China at that time.This is probably my favorite movie of all time.","POS"
"6330","http://www.imdb.com/title/tt0096126/usercomments","This movie (and yes, it's a movie - it was shot as a two-parter, but the two parts together come down to slightly more than 2 hours) is one of the unsung masterpieces of world cinema. A very well-mannered, and yet at the same time absolutely savage denunciation of the Soviet regime and the type of person who flourished under it, the film is a faithful adaptation of the long-banned eponymous book by Mikhail Bulgakov. The sets are flawless, and the director made the brilliant decision to film in monochrome sepia, adding a feel of authenticity where a late-80s washed-out color incarnation would have all but ruined the film. I won't say much about the plot, which deserves to be discovered by the viewer himself, but the performances are true Oscar material; special mentions go out to E. Evstigneev, who plays the old professor with such presence, gravitas and kind wisdom that with barely a word or a gesture, he ends up stealing every scene he's in. The second, of course, is Creature/Sharikov, who, played to horrifying perfection by V. Tolokonnikov, is by far more frightening a character than Hannibal Lecter, because not only does he exist in real life - entire countries have been ran by men like him throughout history, with all that ensues.While it's a socio political allegory, it is worth mentioning that the movie is also brimming with humor, albeit dark - there are many outright comedies which haven't made me laugh as much as this film. What's more, when laughing at this movie, the feeling is not only one of hilarity but of understanding and agreement, which is always a plus.There is hardly a complaint I have with this movie - the only slight flaw is the tone of intellectual/bourgeois snobbery I caught at times from the enlightened characters. But that's a minor quibble.Sadly, this film appears to have been bypassed by Western licensing companies. It's a crying shame that one of the all-round best movies out there is languishing unrestored and untranslated (which shouldn't be incredibly hard - though all the cultural references and the revolutionary terminology will necessarily fade in translation, the film's main themes should be accessible to all). While we're waiting with our fingers crossed for the Criterion edition, I'm considering creating English subtitles myself. Will see how that works out.This movie (and yes, it's a movie - it was shot as a two-parter, but the two parts together come down to slightly more than 2 hours) is one of the unsung masterpieces of world cinema.","POS"
"3669","http://www.imdb.com/title/tt0337640/usercomments","This movie captures the absurd essence of an overbearing American patriot actor -- one that believes his work (and politics) are as crucial to the American people as the opinions of the President himself. Alan Bates captures this mindset perfectly as Michael Baytes, and I will immortally remember Bates as this character. This is a movie for Canadians and Americans alike. It is a valuable piece of cinema, that which is able to take its audience through the magic of making a film and reveal just how easy it is for the producer and director to lose complete control to the will of the actors and innumerable outside forces. Wonderfully, Hollywood North does not suffer from the subject that it portrays: Peter O'Brian directs with precision and complete control, and commands both the serious 'behind-the-scenes' portion of the movie, and the movie-within-the-movie, Flight to Bogota with clarity and insight. If you are at all interested in the wit and strength of Canadian cinema, Hollywood North is a great place to start.This movie captures the absurd essence of an overbearing American patriot actor -- one that believes his work (and politics) are as crucial to the American people as the opinions of the President himself.","POS"
"8328","http://www.imdb.com/title/tt0110099/usercomments","This movie had me smiling from beginning to end, partly at the humor, partly at Meg Ryan (this is the perfect character for her), and always because it's just one of the best feel-good movies I've seen. Hopefully the DVD will be out soon.This movie had me smiling from beginning to end, partly at the humor, partly at Meg Ryan (this is the perfect character for her), and always because it's just one of the best feel-good movies I've seen.","POS"
"5016","http://www.imdb.com/title/tt0101903/usercomments","This movie is one of my very favorites. It's hard to explain why. Maybe it's the innocence of Corin Nemec and his awkwardness paired with the boldness of Cheryl Pollak, but it definitely has something to do with the soundtrack. Also, some of the characters have little lines or movements or moments that are amusing in and of themselves. Finally, the story is one that always tugs at my heartstrings, and the last scene is so bittersweet. All in all, I love this movie; it's perfect for a gooey, sentimental girls' night.This movie is one of my very favorites.","POS"
"11919","http://www.imdb.com/title/tt0109127/usercomments","This movie is perfect for families to watch together. It is a great film and it deserves more credit. The special effects are stunning and spectacular. Everyone who has children should share this with theirs.This movie is perfect for families to watch together.","POS"
"9176","http://www.imdb.com/title/tt0085037/usercomments","This review comes nearly 30 years late. Nevertheless, it has to be mentioned that I chanced by a copy of this movie sometime in early 2008 and watched it repeatedly for 4 months straight! I just had to write about it! I got smitten and forgot anything else existed once I saw this movie. How ironic it is to see Literature's ugliest male protagonist portrayed by the handsomest man! yet, what a welcome irony! It suited me perfectly and more so because Timothy Dalton did full justice to his role. He delivered an astounding and triumphant performance! I have never seen anything like it! All the other actors are very good too. The whole movie was put together beautifully. I don't care what anyone says about this movie. I just love it and love it! It made me happy and satisfied. It crushes me a bit to say this but I prefer Jane Eyre 1983 to A&E's P&J, which I believe is the ultimate mini-series. The excerpts from Jane Eyre spooked me a little back in school. I never got around to reading the book seriously knowing the story line so well. Seeing this particular production made the story come to life for me and drove me to a near frenzy. The scenes and Mr. Dalton's voice haunted me endlessly and finally led me to read the book seriously, which, of course is a masterpiece. Bravo to the whole team and especially to Mr.Dalton!! This movie is now a part of me.I give it 10/10 rating.This review comes nearly 30 years late.","POS"
"11577","http://www.imdb.com/title/tt0104570/usercomments","This was a really cool movie. It just goes to prove that you don't need silly litle things like continuity and scripts to make a movie. It traverses continents in seconds, people get shot and nothing happens to them, swords set on fire, samuari fight on sinking galleons, David Essex is the epitome of slimey villainy and John Rhys Davies is just the dude. I enjoyed this movie but I like s**t movies, this is the perfect example of a very s**t movie that just KICKS ASS. If you like Battlefield Earth you'll love this film, its swashbuckling, its fast, its silly, its samuaraitastic!!!!!!!!!!!!!!!!It also looks as if it was made in 1972This was a really cool movie.","POS"
"914","http://www.imdb.com/title/tt0494290/usercomments","Vivah is by no means a classic. However in the days of hardcore action, path-breaking special effects & complex plots (none of which Bollywood has mastered yet), its quite refreshing to see a simple film like Vivah. The story as we all know is a journey from a couple's first meeting to their eventual wedding after some coy moments and testing times. Nothing more, nothing less. The music isn't quite in the same league as MPK or HAHK but doesn't jar your senses either. Two songs stood out for me - Mujhe Haq Hai & Do Anjaane. While Milan abhi aadha & Hamaari shaadi were hummable. Shahid performs sincerely & shows a lot of potential. Its good to see him play something else but the cool dude he normally does. Amrita is very sweet and plays the role of a docile small-town girl to perfection. Alok Nath, Anupam Kher & Seema Biswas are terrific supports and the rest of the cast does a reasonable job. Suraj's direction is simple but effective. The movie's prime flaw is the slow pace which might test the patience of a lot of young viewers. But all in all a good, clean, decent family movie.Vivah is by no means a classic.","POS"
"209","http://www.imdb.com/title/tt0073766/usercomments","Walter Matthau and George Burns just work so well together. The acidity of Willy with the perplexed amnesic Al is a mixture made in heaven. The scene when they meet again in Willy's flat is a gem and the final scene rounds up the film to perfection. Walter Matthau gives a superb performance as the irascible semi-retired comedian as only he can, the intonation in the voice and the exaggerated dramatics coupled with his general misunderstanding of what is going on form a great characterization. George Burns timing is legendary and nowhere was it better than in this film, his calm aplomb with desert dry replies are memorable. Watch for the scene near the end when Al and his daughter ask something of the Spanish caretaker, and Al's reaction - priceless.Walter Matthau and George Burns just work so well together.","POS"
"7026","http://www.imdb.com/title/tt0112605/usercomments","When I was 17 my high school staged Bye Bye Birdie - which is no great surprise, since it is perfect high school material and reputed to be the most-staged musical in the world.I was a music student and retained strong memories of the production and its songs, as well as a lingering disregard for the Dick Van Dyke movie version which had (deliberately) obscured the Elvis references and camped it up for a swinging 60s audience.So, when the 1995 version starring Jason Alexander hit my cable TV screen, I was delighted with what I saw. Alexander turns in an exceptional performance as Albert, a performance in strong contrast to his better-known persona from a certain TV series. The remainder of the cast are entertaining and convincing in their roles (Chynna Phillips is perhaps the only one who does not look her part, supposedly a naive and innocent schoolgirl).But best of all, the musical numbers familiar from the stage show are all preserved in this movie and performed as stage musical songs should be (allowing for the absence of a stage).So, if you know the musical (and few do not), then check out this telemovie. It does the stage show justice in a way which can probably not be bettered, which is good enough for me. What is better than rendering a writer's work faithfully and with colour and style?When I was 17 my high school staged Bye Bye Birdie - which is no great surprise, since it is perfect high school material and reputed to be the most-staged musical in the world.<br","POS"
"11284","http://www.imdb.com/title/tt0025862/usercomments","When I was a kid it was Lex Barker's time as Tarzan. I often heard from older people that Johnny Weissmuller was Tarzan and I wouldn't understand why since I saw a couple of Weismuller's last films in the character and I thought he was sort of out of shape. It wasn't after many years that I came across Tarzan and His Mate, and then I understood. Weismuller is in shape in this picture and has the presence and rugged looks the character demands not matched yet by other Tarzans such as Barker, Gordon Scott, Jock Mahoney, Denny Miller, Miles O'Keefe and Cristopher Lambert.As for this film I was also surprised by the sensual presence of beautiful Maureen O'Sullivan a strong, self minded, active and no-inhibitions woman as Jane way ahead of the times in which the film was made (Tarzan pushes her into a pond naked as she is amused; one of the explorers kisses her by surprise and though she doesn't kiss him back she sort of let him do for a bit and makes no big deal out of it); such behaviors were unthinkable with the Janes to come such as Brenda Joyce, Vanessa Brown, Virginia Huston or Dorothy Hart, all playing sort of too perfect sweet vulnerable women making it hard to believe they could survive in a hostile place like the African jungle.O'Sullivan character's sparkling personality steals the show out of Tarzan himself, except of course when it comes to action and Weismuller takes the lead easily; the combination is perfect. Another highlight in the movie is Cheeta's secondary role and not as the main lead like in later Tarzan pictures where she often saves the day.Tarzan and His Mate stands as a fine product in its genre (Tarzan films) and perhaps as the best, though I have to admit that I also enjoyed Tarzan's Greatest Adventure (1959) made with a higher budget and a strong supporting cast (and in spite of the just acceptable Gordon Scott in the leading role with his too perfect all gymnasium physical looks that doesn't fit for a rustic ape man).Good for Jane and her mate!When I was a kid it was Lex Barker's time as Tarzan.","POS"
"9303","http://www.imdb.com/title/tt0116953/usercomments","When seeing this movie you should take notice to that it´s not a normal movie. It has no real story just characters, a bunch of gangster characters who come together in a perfect harmony. The dialogue is wonderful, you can just lay back and listen. The movie stands out thats why it´s hard to find a right way of describing it.Thats why the user comments on this movie is so mixed.I for one love the movie and recommend it to all who love one-liners and things that differ from the normal. You can´t really put the finger on what´s so wonderful about it it´s just a comical world where gangsters rule. A place of love and danger. A movie that you can see more than one time.When seeing this movie you should take notice to that it´s not a normal movie.","POS"
